po_item_id,po_id,pr_item_id,item_id,ordered_quantity,uom,unit_price,line_subtotal,tax_rate,tax_amount,discount_amount,line_total,expected_delivery_date,received_quantity,pending_quantity,line_status,remarks
3313,1688,4538,80,7959.000,ml,0.82,6526.38,18.00,1174.75,0.00,7701.13,2025-05-13,0.000,7959.000,Ordered,Generated PO item from PR item.
3314,1689,1689,3,111.000,No,6479.00,719169.00,18.00,129450.42,0.00,848619.42,2025-05-10,0.000,111.000,Ordered,Generated PO item from PR item.
3315,1690,4540,82,64017.000,ml,1.59,101787.03,18.00,18321.67,0.00,120108.70,2025-05-20,0.000,64017.000,Ordered,Generated PO item from PR item.
3316,1691,1691,5,344.000,No,2200.00,756800.00,18.00,136224.00,0.00,893024.00,2025-05-19,0.000,344.000,Ordered,Generated PO item from PR item.
3317,1692,4542,84,64532.000,ml,0.25,16133.00,18.00,2903.94,0.00,19036.94,2025-05-22,0.000,64532.000,Ordered,Generated PO item from PR item.
3318,1693,1693,7,108.000,No,185.40,20023.20,18.00,3604.18,0.00,23627.38,2025-05-26,0.000,108.000,Ordered,Generated PO item from PR item.
3319,1694,4544,86,3053.000,g,1.25,3816.25,18.00,686.93,0.00,4503.18,2025-05-25,0.000,3053.000,Ordered,Generated PO item from PR item.
3320,1695,1695,9,244.000,No,381.60,93110.40,18.00,16759.87,0.00,109870.27,2025-05-26,0.000,244.000,Ordered,Generated PO item from PR item.
3321,1696,4546,88,82.000,No,45.00,3690.00,18.00,664.20,0.00,4354.20,2025-05-16,0.000,82.000,Ordered,Generated PO item from PR item.
3322,1697,1697,11,44.000,No,761.25,33495.00,18.00,6029.10,0.00,39524.10,2025-05-25,0.000,44.000,Ordered,Generated PO item from PR item.
3323,1698,4548,90,219.000,Sheet,10.30,2255.70,18.00,406.03,0.00,2661.73,2025-05-19,0.000,219.000,Ordered,Generated PO item from PR item.
3324,1699,1699,13,65.000,No,167.20,10868.00,18.00,1956.24,0.00,12824.24,2025-05-17,0.000,65.000,Ordered,Generated PO item from PR item.
3325,1700,4550,92,300.000,m,1.27,381.00,18.00,68.58,0.00,449.58,2025-05-18,0.000,300.000,Ordered,Generated PO item from PR item.
3326,1701,1701,15,118.000,No,420.00,49560.00,18.00,8920.80,0.00,58480.80,2025-05-25,0.000,118.000,Ordered,Generated PO item from PR item.
3327,1702,4552,94,106.000,No,35.53,3766.18,18.00,677.91,0.00,4444.09,2025-05-23,0.000,106.000,Ordered,Generated PO item from PR item.
3328,1703,1703,17,164.000,No,2472.00,405408.00,18.00,72973.44,0.00,478381.44,2025-05-29,0.000,164.000,Ordered,Generated PO item from PR item.
3329,1704,4554,96,119.000,No,4.18,497.42,18.00,89.54,0.00,586.96,2025-05-20,0.000,119.000,Ordered,Generated PO item from PR item.
3330,1705,1705,19,74.000,No,477.00,35298.00,18.00,6353.64,0.00,41651.64,2025-05-24,0.000,74.000,Ordered,Generated PO item from PR item.
3331,1706,4556,98,56.000,No,8.00,448.00,18.00,80.64,0.00,528.64,2025-05-17,0.000,56.000,Ordered,Generated PO item from PR item.
3332,1707,1707,21,41.000,No,60.90,2496.90,18.00,449.44,0.00,2946.34,2025-06-02,0.000,41.000,Ordered,Generated PO item from PR item.
3333,1708,4558,1,416.000,No,1854.00,771264.00,18.00,138827.52,0.00,910091.52,2025-05-31,0.000,416.000,Ordered,Generated PO item from PR item.
3334,1709,1709,23,31.000,No,125.40,3887.40,18.00,699.73,0.00,4587.13,2025-05-22,0.000,31.000,Ordered,Generated PO item from PR item.
3335,1710,4560,3,462.000,No,6572.00,3036264.00,18.00,546527.52,0.00,3582791.52,2025-05-21,0.000,462.000,Ordered,Generated PO item from PR item.
3336,1711,1711,25,8.000,No,650.00,5200.00,18.00,936.00,0.00,6136.00,2025-06-09,0.000,8.000,Ordered,Generated PO item from PR item.
3337,1712,4562,5,460.000,No,2233.00,1027180.00,18.00,184892.40,0.00,1212072.40,2025-05-31,0.000,460.000,Ordered,Generated PO item from PR item.
3338,1713,1713,27,236.000,No,46.35,10938.60,18.00,1968.95,0.00,12907.55,2025-06-02,0.000,236.000,Ordered,Generated PO item from PR item.
3339,1714,4564,7,60.000,No,188.10,11286.00,18.00,2031.48,0.00,13317.48,2025-05-27,0.000,60.000,Ordered,Generated PO item from PR item.
3340,1715,1715,29,112.000,kg,901.00,100912.00,18.00,18164.16,0.00,119076.16,2025-06-06,0.000,112.000,Ordered,Generated PO item from PR item.
3341,1716,4566,9,81.000,No,360.00,29160.00,18.00,5248.80,0.00,34408.80,2025-06-08,0.000,81.000,Ordered,Generated PO item from PR item.
3342,1717,1717,31,107.000,kg,933.80,99916.60,18.00,17984.99,0.00,117901.59,2025-05-29,0.000,107.000,Ordered,Generated PO item from PR item.
3343,1718,4568,11,44.000,No,772.50,33990.00,18.00,6118.20,0.00,40108.20,2025-06-03,0.000,44.000,Ordered,Generated PO item from PR item.
3344,1719,1719,33,225.000,m,62.70,14107.50,18.00,2539.35,0.00,16646.85,2025-05-28,0.000,225.000,Ordered,Generated PO item from PR item.
3345,1720,4570,13,80.000,No,169.60,13568.00,18.00,2442.24,0.00,16010.24,2025-06-01,0.000,80.000,Ordered,Generated PO item from PR item.
3346,1721,1721,35,133.000,No,90.00,11970.00,18.00,2154.60,0.00,14124.60,2025-05-31,0.000,133.000,Ordered,Generated PO item from PR item.
3347,1722,4572,15,86.000,No,426.30,36661.80,18.00,6599.12,0.00,43260.92,2025-05-23,0.000,86.000,Ordered,Generated PO item from PR item.
3348,1723,1723,37,153.000,No,432.60,66187.80,18.00,11913.80,0.00,78101.60,2025-06-08,0.000,153.000,Ordered,Generated PO item from PR item.
3349,1724,4574,17,160.000,No,2508.00,401280.00,18.00,72230.40,0.00,473510.40,2025-06-09,0.000,160.000,Ordered,Generated PO item from PR item.
3350,1725,1725,39,23.000,No,47.70,1097.10,18.00,197.48,0.00,1294.58,2025-05-26,0.000,23.000,Ordered,Generated PO item from PR item.
3351,1726,4576,19,51.000,No,450.00,22950.00,18.00,4131.00,0.00,27081.00,2025-06-13,0.000,51.000,Ordered,Generated PO item from PR item.
3352,1727,1727,41,223.000,No,1421.00,316883.00,18.00,57038.94,0.00,373921.94,2025-06-01,0.000,223.000,Ordered,Generated PO item from PR item.
3353,1728,4578,21,231.000,No,61.80,14275.80,18.00,2569.64,0.00,16845.44,2025-06-02,0.000,231.000,Ordered,Generated PO item from PR item.
3354,1729,1729,43,77.000,No,88.83,6839.91,18.00,1231.18,0.00,8071.09,2025-06-11,0.000,77.000,Ordered,Generated PO item from PR item.
3355,1730,4580,23,14.000,No,127.20,1780.80,18.00,320.54,0.00,2101.34,2025-05-29,0.000,14.000,Ordered,Generated PO item from PR item.
3356,1731,1731,45,83.000,No,350.00,29050.00,18.00,5229.00,0.00,34279.00,2025-06-05,0.000,83.000,Ordered,Generated PO item from PR item.
3357,1732,4582,25,5.000,No,659.75,3298.75,18.00,593.78,0.00,3892.53,2025-06-06,0.000,5.000,Ordered,Generated PO item from PR item.
3358,1733,1733,47,64.000,Set,463.50,29664.00,18.00,5339.52,0.00,35003.52,2025-05-30,0.000,64.000,Ordered,Generated PO item from PR item.
3359,1734,4584,27,215.000,No,47.03,10111.45,18.00,1820.06,0.00,11931.51,2025-06-06,0.000,215.000,Ordered,Generated PO item from PR item.
3360,1735,1735,49,8.000,No,26.50,212.00,18.00,38.16,0.00,250.16,2025-05-28,0.000,8.000,Ordered,Generated PO item from PR item.
3361,1736,4586,29,144.000,kg,850.00,122400.00,18.00,22032.00,0.00,144432.00,2025-06-07,0.000,144.000,Ordered,Generated PO item from PR item.
3362,1737,1737,51,144.000,No,111.65,16077.60,18.00,2893.97,0.00,18971.57,2025-05-28,0.000,144.000,Ordered,Generated PO item from PR item.
3363,1738,4588,31,77.000,kg,947.60,72965.20,18.00,13133.74,0.00,86098.94,2025-05-30,0.000,77.000,Ordered,Generated PO item from PR item.
3364,1739,1739,53,60.000,No,3.14,188.40,18.00,33.91,0.00,222.31,2025-06-07,0.000,60.000,Ordered,Generated PO item from PR item.
3365,1740,4590,33,306.000,m,63.60,19461.60,18.00,3503.09,0.00,22964.69,2025-06-01,0.000,306.000,Ordered,Generated PO item from PR item.
3366,1741,1741,55,49.000,No,8.00,392.00,18.00,70.56,0.00,462.56,2025-06-06,0.000,49.000,Ordered,Generated PO item from PR item.
3367,1742,4592,35,59.000,No,91.35,5389.65,18.00,970.14,0.00,6359.79,2025-06-09,0.000,59.000,Ordered,Generated PO item from PR item.
3368,1743,1743,57,250.000,No,12.36,3090.00,18.00,556.20,0.00,3646.20,2025-06-09,0.000,250.000,Ordered,Generated PO item from PR item.
3369,1744,4594,37,46.000,No,438.90,20189.40,18.00,3634.09,0.00,23823.49,2025-05-28,0.000,46.000,Ordered,Generated PO item from PR item.
3370,1745,1745,59,62.000,No,5.30,328.60,18.00,59.15,0.00,387.75,2025-06-16,0.000,62.000,Ordered,Generated PO item from PR item.
3371,1746,4596,39,120.000,No,45.00,5400.00,18.00,972.00,0.00,6372.00,2025-06-11,0.000,120.000,Ordered,Generated PO item from PR item.
3372,1747,1747,61,447.000,m,25.38,11344.86,18.00,2042.07,0.00,13386.93,2025-06-02,0.000,447.000,Ordered,Generated PO item from PR item.
3373,1748,4598,41,91.000,No,1442.00,131222.00,18.00,23619.96,0.00,154841.96,2025-06-11,0.000,91.000,Ordered,Generated PO item from PR item.
3374,1749,1749,63,155.000,No,3.14,486.70,18.00,87.61,0.00,574.31,2025-06-10,0.000,155.000,Ordered,Generated PO item from PR item.
3375,1750,4600,43,156.000,No,90.10,14055.60,18.00,2530.01,0.00,16585.61,2025-06-09,0.000,156.000,Ordered,Generated PO item from PR item.
3376,1751,1751,65,307.000,No,12.00,3684.00,18.00,663.12,0.00,4347.12,2025-06-07,0.000,307.000,Ordered,Generated PO item from PR item.
3377,1752,4602,45,58.000,No,355.25,20604.50,18.00,3708.81,0.00,24313.31,2025-06-09,0.000,58.000,Ordered,Generated PO item from PR item.
3378,1753,1753,67,87.000,No,2.58,224.46,18.00,40.40,0.00,264.86,2025-06-14,0.000,87.000,Ordered,Generated PO item from PR item.
3379,1754,4604,47,55.000,Set,470.25,25863.75,18.00,4655.48,0.00,30519.23,2025-06-12,0.000,55.000,Ordered,Generated PO item from PR item.
3380,1755,1755,69,223.000,No,0.85,189.55,18.00,34.12,0.00,223.67,2025-06-18,0.000,223.000,Ordered,Generated PO item from PR item.
3381,1756,4606,49,193.000,No,25.00,4825.00,18.00,868.50,0.00,5693.50,2025-06-11,0.000,193.000,Ordered,Generated PO item from PR item.
3382,1757,1757,71,370.000,No,2.54,939.80,18.00,169.16,0.00,1108.96,2025-06-15,0.000,370.000,Ordered,Generated PO item from PR item.
3383,1758,4608,51,45.000,No,113.30,5098.50,18.00,917.73,0.00,6016.23,2025-06-21,0.000,45.000,Ordered,Generated PO item from PR item.
3384,1759,1759,73,94.000,No,1.25,117.50,18.00,21.15,0.00,138.65,2025-06-04,0.000,94.000,Ordered,Generated PO item from PR item.
3385,1760,4610,53,15.000,No,3.18,47.70,18.00,8.59,0.00,56.29,2025-06-01,0.000,15.000,Ordered,Generated PO item from PR item.
3386,1761,1761,75,41.000,No,4.00,164.00,18.00,29.52,0.00,193.52,2025-06-15,0.000,41.000,Ordered,Generated PO item from PR item.
3387,1762,4612,55,113.000,No,8.12,917.56,18.00,165.16,0.00,1082.72,2025-06-08,0.000,113.000,Ordered,Generated PO item from PR item.
3388,1763,1763,77,320.000,No,15.45,4944.00,18.00,889.92,0.00,5833.92,2025-06-09,0.000,320.000,Ordered,Generated PO item from PR item.
3389,1764,4614,57,195.000,No,12.54,2445.30,18.00,440.15,0.00,2885.45,2025-06-16,0.000,195.000,Ordered,Generated PO item from PR item.
3390,1765,1765,79,321.000,No,4.24,1361.04,18.00,244.99,0.00,1606.03,2025-06-16,0.000,321.000,Ordered,Generated PO item from PR item.
3391,1766,4616,59,165.000,No,5.00,825.00,18.00,148.50,0.00,973.50,2025-06-07,0.000,165.000,Ordered,Generated PO item from PR item.
3392,1767,1767,81,18097.000,g,1.22,22078.34,18.00,3974.10,0.00,26052.44,2025-06-16,0.000,18097.000,Ordered,Generated PO item from PR item.
3393,1768,4618,61,357.000,m,25.75,9192.75,18.00,1654.70,0.00,10847.45,2025-06-09,0.000,357.000,Ordered,Generated PO item from PR item.
3394,1769,1769,83,12566.000,g,0.63,7916.58,18.00,1424.98,0.00,9341.56,2025-06-15,0.000,12566.000,Ordered,Generated PO item from PR item.
3395,1770,4620,63,213.000,No,3.18,677.34,18.00,121.92,0.00,799.26,2025-06-05,0.000,213.000,Ordered,Generated PO item from PR item.
3396,1771,1771,85,27089.000,g,1.80,48760.20,18.00,8776.84,0.00,57537.04,2025-06-13,0.000,27089.000,Ordered,Generated PO item from PR item.
3397,1772,4622,65,133.000,No,12.18,1619.94,18.00,291.59,0.00,1911.53,2025-06-14,0.000,133.000,Ordered,Generated PO item from PR item.
3398,1773,1773,87,29776.000,g,0.82,24416.32,18.00,4394.94,0.00,28811.26,2025-06-17,0.000,29776.000,Ordered,Generated PO item from PR item.
3399,1774,4624,67,275.000,No,2.61,717.75,18.00,129.20,0.00,846.95,2025-06-17,0.000,275.000,Ordered,Generated PO item from PR item.
3400,1775,1775,89,33.000,No,19.08,629.64,18.00,113.34,0.00,742.98,2025-06-15,0.000,33.000,Ordered,Generated PO item from PR item.
3401,1776,4626,69,118.000,No,0.80,94.40,18.00,16.99,0.00,111.39,2025-06-04,0.000,118.000,Ordered,Generated PO item from PR item.
3402,1777,1777,91,188.000,No,6.09,1144.92,18.00,206.09,0.00,1351.01,2025-06-08,0.000,188.000,Ordered,Generated PO item from PR item.
3403,1778,4628,71,369.000,No,2.58,952.02,18.00,171.36,0.00,1123.38,2025-06-28,0.000,369.000,Ordered,Generated PO item from PR item.
3404,1779,1779,93,100.000,No,3.14,314.00,18.00,56.52,0.00,370.52,2025-06-28,0.000,100.000,Ordered,Generated PO item from PR item.
3405,1780,4630,73,114.000,No,1.27,144.78,18.00,26.06,0.00,170.84,2025-06-15,0.000,114.000,Ordered,Generated PO item from PR item.
3406,1781,1781,95,114.000,No,3.00,342.00,18.00,61.56,0.00,403.56,2025-06-12,0.000,114.000,Ordered,Generated PO item from PR item.
3407,1782,4632,75,160.000,No,4.06,649.60,18.00,116.93,0.00,766.53,2025-06-18,0.000,160.000,Ordered,Generated PO item from PR item.
3408,1783,1783,97,19.000,No,2.06,39.14,18.00,7.05,0.00,46.19,2025-06-20,0.000,19.000,Ordered,Generated PO item from PR item.
3409,1784,4634,77,263.000,No,15.68,4123.84,18.00,742.29,0.00,4866.13,2025-06-14,0.000,263.000,Ordered,Generated PO item from PR item.
3410,1785,1785,99,61.000,No,4.24,258.64,18.00,46.56,0.00,305.20,2025-06-08,0.000,61.000,Ordered,Generated PO item from PR item.
3411,1786,4636,79,254.000,No,4.00,1016.00,18.00,182.88,0.00,1198.88,2025-06-14,0.000,254.000,Ordered,Generated PO item from PR item.
3412,1787,1787,2,261.000,No,2842.00,741762.00,18.00,133517.16,0.00,875279.16,2025-06-17,0.000,261.000,Ordered,Generated PO item from PR item.
3413,1788,4638,81,18425.000,g,1.24,22847.00,18.00,4112.46,0.00,26959.46,2025-06-18,0.000,18425.000,Ordered,Generated PO item from PR item.
3414,1789,1789,4,168.000,No,1254.00,210672.00,18.00,37920.96,0.00,248592.96,2025-06-13,0.000,168.000,Ordered,Generated PO item from PR item.
3415,1790,4640,83,13686.000,g,0.64,8759.04,18.00,1576.63,0.00,10335.67,2025-06-23,0.000,13686.000,Ordered,Generated PO item from PR item.
3416,1791,1791,6,264.000,No,5000.00,1320000.00,18.00,237600.00,0.00,1557600.00,2025-06-20,0.000,264.000,Ordered,Generated PO item from PR item.
3417,1792,4642,85,27665.000,g,1.83,50626.95,18.00,9112.85,0.00,59739.80,2025-06-16,0.000,27665.000,Ordered,Generated PO item from PR item.
3418,1793,1793,8,144.000,No,247.20,35596.80,18.00,6407.42,0.00,42004.22,2025-06-22,0.000,144.000,Ordered,Generated PO item from PR item.
3419,1794,4644,87,25358.000,g,0.84,21300.72,18.00,3834.13,0.00,25134.85,2025-06-18,0.000,25358.000,Ordered,Generated PO item from PR item.
3420,1795,1795,10,187.000,No,477.00,89199.00,18.00,16055.82,0.00,105254.82,2025-06-26,0.000,187.000,Ordered,Generated PO item from PR item.
3421,1796,4646,89,221.000,No,18.00,3978.00,18.00,716.04,0.00,4694.04,2025-06-29,0.000,221.000,Ordered,Generated PO item from PR item.
3422,1797,1797,12,81.000,No,1827.00,147987.00,18.00,26637.66,0.00,174624.66,2025-06-16,0.000,81.000,Ordered,Generated PO item from PR item.
3423,1798,4648,91,159.000,No,6.18,982.62,18.00,176.87,0.00,1159.49,2025-06-28,0.000,159.000,Ordered,Generated PO item from PR item.
3424,1799,1799,14,63.000,No,229.90,14483.70,18.00,2607.07,0.00,17090.77,2025-06-24,0.000,63.000,Ordered,Generated PO item from PR item.
3425,1800,4650,93,161.000,No,3.18,511.98,18.00,92.16,0.00,604.14,2025-06-28,0.000,161.000,Ordered,Generated PO item from PR item.
3426,1801,1801,16,172.000,No,1300.00,223600.00,18.00,40248.00,0.00,263848.00,2025-06-17,0.000,172.000,Ordered,Generated PO item from PR item.
3427,1802,4652,95,154.000,No,3.05,469.70,18.00,84.55,0.00,554.25,2025-06-18,0.000,154.000,Ordered,Generated PO item from PR item.
3428,1803,1803,18,70.000,No,5356.00,374920.00,18.00,67485.60,0.00,442405.60,2025-06-17,0.000,70.000,Ordered,Generated PO item from PR item.
3429,1804,4654,97,111.000,No,2.09,231.99,18.00,41.76,0.00,273.75,2025-07-02,0.000,111.000,Ordered,Generated PO item from PR item.
3430,1805,1805,20,6.000,No,477.00,2862.00,18.00,515.16,0.00,3377.16,2025-06-28,0.000,6.000,Ordered,Generated PO item from PR item.
3431,1806,4656,99,84.000,No,4.00,336.00,18.00,60.48,0.00,396.48,2025-06-24,0.000,84.000,Ordered,Generated PO item from PR item.
3432,1807,1807,22,247.000,No,121.80,30084.60,18.00,5415.23,0.00,35499.83,2025-06-26,0.000,247.000,Ordered,Generated PO item from PR item.
3433,1808,4658,2,316.000,No,2884.00,911344.00,18.00,164041.92,0.00,1075385.92,2025-06-12,0.000,316.000,Ordered,Generated PO item from PR item.
3434,1809,1809,24,47.000,No,229.90,10805.30,18.00,1944.95,0.00,12750.25,2025-06-21,0.000,47.000,Ordered,Generated PO item from PR item.
3435,1810,4660,4,61.000,No,1272.00,77592.00,18.00,13966.56,0.00,91558.56,2025-06-26,0.000,61.000,Ordered,Generated PO item from PR item.
3436,1811,1811,26,194.000,No,15.00,2910.00,18.00,523.80,0.00,3433.80,2025-06-26,0.000,194.000,Ordered,Generated PO item from PR item.
3437,1812,4662,6,53.000,No,5075.00,268975.00,18.00,48415.50,0.00,317390.50,2025-07-03,0.000,53.000,Ordered,Generated PO item from PR item.
3438,1813,1813,28,128.000,No,113.30,14502.40,18.00,2610.43,0.00,17112.83,2025-07-01,0.000,128.000,Ordered,Generated PO item from PR item.
3439,1814,4664,8,214.000,No,250.80,53671.20,18.00,9660.82,0.00,63332.02,2025-06-30,0.000,214.000,Ordered,Generated PO item from PR item.
3440,1815,1815,30,57.000,kg,932.80,53169.60,18.00,9570.53,0.00,62740.13,2025-07-01,0.000,57.000,Ordered,Generated PO item from PR item.
3441,1816,4666,10,16.000,No,450.00,7200.00,18.00,1296.00,0.00,8496.00,2025-06-22,0.000,16.000,Ordered,Generated PO item from PR item.
3442,1817,1817,32,314.000,m,35.53,11156.42,18.00,2008.16,0.00,13164.58,2025-07-05,0.000,314.000,Ordered,Generated PO item from PR item.
3443,1818,4668,12,134.000,No,1854.00,248436.00,18.00,44718.48,0.00,293154.48,2025-07-05,0.000,134.000,Ordered,Generated PO item from PR item.
3444,1819,1819,34,141.000,m,156.75,22101.75,18.00,3978.32,0.00,26080.07,2025-06-27,0.000,141.000,Ordered,Generated PO item from PR item.
3445,1820,4670,14,156.000,No,233.20,36379.20,18.00,6548.26,0.00,42927.46,2025-06-20,0.000,156.000,Ordered,Generated PO item from PR item.
3446,1821,1821,36,92.000,No,180.00,16560.00,18.00,2980.80,0.00,19540.80,2025-06-22,0.000,92.000,Ordered,Generated PO item from PR item.
3447,1822,4672,16,53.000,No,1319.50,69933.50,18.00,12588.03,0.00,82521.53,2025-06-23,0.000,53.000,Ordered,Generated PO item from PR item.
3448,1823,1823,38,103.000,No,12.36,1273.08,18.00,229.15,0.00,1502.23,2025-06-27,0.000,103.000,Ordered,Generated PO item from PR item.
3449,1824,4674,18,225.000,No,5434.00,1222650.00,18.00,220077.00,0.00,1442727.00,2025-06-24,0.000,225.000,Ordered,Generated PO item from PR item.
3450,1825,1825,40,132.000,No,127.20,16790.40,18.00,3022.27,0.00,19812.67,2025-07-02,0.000,132.000,Ordered,Generated PO item from PR item.
3451,1826,4676,20,51.000,No,450.00,22950.00,18.00,4131.00,0.00,27081.00,2025-06-22,0.000,51.000,Ordered,Generated PO item from PR item.
3452,1827,1827,42,8.000,No,3248.00,25984.00,18.00,4677.12,0.00,30661.12,2025-06-22,0.000,8.000,Ordered,Generated PO item from PR item.
3453,1828,4678,22,222.000,No,123.60,27439.20,18.00,4939.06,0.00,32378.26,2025-06-24,0.000,222.000,Ordered,Generated PO item from PR item.
3454,1829,1829,44,230.000,No,229.90,52877.00,18.00,9517.86,0.00,62394.86,2025-06-25,0.000,230.000,Ordered,Generated PO item from PR item.
3455,1830,4680,24,78.000,No,233.20,18189.60,18.00,3274.13,0.00,21463.73,2025-07-10,0.000,78.000,Ordered,Generated PO item from PR item.
3456,1831,1831,46,146.000,No,750.00,109500.00,18.00,19710.00,0.00,129210.00,2025-06-29,0.000,146.000,Ordered,Generated PO item from PR item.
3457,1832,4682,26,64.000,No,15.23,974.72,18.00,175.45,0.00,1150.17,2025-06-22,0.000,64.000,Ordered,Generated PO item from PR item.
3458,1833,1833,48,38.000,Set,978.50,37183.00,18.00,6692.94,0.00,43875.94,2025-06-26,0.000,38.000,Ordered,Generated PO item from PR item.
3459,1834,4684,28,42.000,No,114.95,4827.90,18.00,869.02,0.00,5696.92,2025-06-29,0.000,42.000,Ordered,Generated PO item from PR item.
3460,1835,1835,50,91.000,No,42.40,3858.40,18.00,694.51,0.00,4552.91,2025-07-04,0.000,91.000,Ordered,Generated PO item from PR item.
3461,1836,4686,30,70.000,kg,880.00,61600.00,18.00,11088.00,0.00,72688.00,2025-07-06,0.000,70.000,Ordered,Generated PO item from PR item.
3462,1837,1837,52,211.000,No,2.03,428.33,18.00,77.10,0.00,505.43,2025-07-01,0.000,211.000,Ordered,Generated PO item from PR item.
