pr_item_id,pr_id,item_id,requested_quantity,uom,required_date,estimated_unit_cost,priority,reason_for_requirement,current_stock_quantity,reorder_level,budget_code,remarks,status
3942,942,78,95.000,No,2024-12-07,4.00,High,Required for Fasteners consumption plan.,0.000,3040.000,BG-2024-06,Generated PR item.,Converted to PO
3943,943,79,235.000,No,2024-12-08,4.00,High,Required for Fasteners consumption plan.,0.000,3040.000,BG-2024-07,Generated PR item.,Converted to PO
3944,944,80,34115.000,ml,2024-11-30,0.80,High,Required for Consumables consumption plan.,0.000,144000.000,BG-2024-08,Generated PR item.,Converted to PO
3945,945,81,29787.000,g,2024-12-09,1.20,Urgent,Required for Consumables consumption plan.,0.000,42000.000,BG-2024-09,Generated PR item.,Converted to PO
3946,946,82,8317.000,ml,2024-12-02,1.50,High,Required for Consumables consumption plan.,0.000,8000.000,BG-2024-10,Generated PR item.,Converted to PO
3947,947,83,25847.000,g,2024-12-04,0.60,High,Required for Consumables consumption plan.,0.000,24000.000,BG-2024-11,Generated PR item.,Converted to PO
3948,948,84,31718.000,ml,2024-12-03,0.25,High,Required for Consumables consumption plan.,0.000,156000.000,BG-2024-12,Generated PR item.,Converted to PO
3949,949,85,2050.000,g,2024-12-10,1.80,Urgent,Required for Consumables consumption plan.,0.000,9000.000,BG-2024-01,Generated PR item.,Converted to PO
3950,950,86,20144.000,g,2024-12-06,1.20,High,Required for Consumables consumption plan.,0.000,4000.000,BG-2024-02,Generated PR item.,Converted to PO
3951,951,87,20663.000,g,2024-11-26,0.80,High,Required for Consumables consumption plan.,0.000,12000.000,BG-2024-03,Generated PR item.,Converted to PO
3952,952,88,40.000,No,2024-11-25,45.00,High,Required for Packaging Materials consumption plan.,0.000,1520.000,BG-2024-04,Generated PR item.,Converted to PO
3953,953,89,14.000,No,2024-12-02,18.00,Urgent,Required for Packaging Materials consumption plan.,0.000,3040.000,BG-2024-05,Generated PR item.,Converted to PO
3954,954,90,32.000,Sheet,2024-12-04,10.00,High,Required for Packaging Materials consumption plan.,0.000,1760.000,BG-2024-06,Generated PR item.,Converted to PO
3955,955,91,105.000,No,2024-12-07,6.00,High,Required for Packaging Materials consumption plan.,0.000,1520.000,BG-2024-07,Generated PR item.,Converted to PO
3956,956,92,83.000,m,2024-12-03,1.20,High,Required for Packaging Materials consumption plan.,0.000,1600.000,BG-2024-08,Generated PR item.,Converted to PO
3957,957,93,177.000,No,2024-12-05,3.00,Urgent,Required for Packaging Materials consumption plan.,0.000,1760.000,BG-2024-09,Generated PR item.,Converted to PO
3958,958,94,24.000,No,2024-12-12,35.00,High,Required for Identification & Documentation consumption plan.,0.000,1520.000,BG-2024-10,Generated PR item.,Converted to PO
3959,959,95,199.000,No,2024-12-02,3.00,High,Required for Identification & Documentation consumption plan.,0.000,1520.000,BG-2024-11,Generated PR item.,Converted to PO
3960,960,96,220.000,No,2024-12-04,4.00,High,Required for Identification & Documentation consumption plan.,0.000,1520.000,BG-2024-12,Generated PR item.,Converted to PO
3961,961,97,181.000,No,2024-12-06,2.00,Urgent,Required for Identification & Documentation consumption plan.,0.000,1520.000,BG-2024-01,Generated PR item.,Converted to PO
3962,962,98,237.000,No,2024-12-05,8.00,High,Required for Identification & Documentation consumption plan.,0.000,1520.000,BG-2024-02,Generated PR item.,Converted to PO
3963,963,99,236.000,No,2024-12-14,4.00,High,Required for Identification & Documentation consumption plan.,0.000,1520.000,BG-2024-03,Generated PR item.,Converted to PO
3964,964,1,70.000,No,2024-12-14,1800.00,High,Required for Core Components consumption plan.,0.000,800.000,BG-2024-04,Generated PR item.,Converted to PO
3965,965,2,204.000,No,2024-12-06,2800.00,Urgent,Required for Core Components consumption plan.,0.000,480.000,BG-2024-05,Generated PR item.,Converted to PO
3966,966,3,392.000,No,2024-12-05,6200.00,High,Required for Core Components consumption plan.,0.000,240.000,BG-2024-06,Generated PR item.,Converted to PO
3967,967,4,203.000,No,2024-12-07,1200.00,High,Required for Core Components consumption plan.,0.000,800.000,BG-2024-07,Generated PR item.,Converted to PO
3968,968,5,382.000,No,2024-12-01,2200.00,High,Required for Core Components consumption plan.,0.000,480.000,BG-2024-08,Generated PR item.,Converted to PO
3969,969,6,399.000,No,2024-12-05,5000.00,Urgent,Required for Core Components consumption plan.,0.000,240.000,BG-2024-09,Generated PR item.,Converted to PO
3970,970,7,250.000,No,2024-12-01,180.00,High,Required for Magnetic Components consumption plan.,0.000,6400.000,BG-2024-10,Generated PR item.,Converted to PO
3971,971,8,86.000,No,2024-11-30,240.00,High,Required for Magnetic Components consumption plan.,0.000,4800.000,BG-2024-11,Generated PR item.,Converted to PO
3972,972,9,90.000,No,2024-11-29,360.00,High,Required for Magnetic Components consumption plan.,0.000,2880.000,BG-2024-12,Generated PR item.,Converted to PO
3973,973,10,10.000,No,2024-12-08,450.00,Urgent,Required for Mechanical Components consumption plan.,0.000,800.000,BG-2024-01,Generated PR item.,Converted to PO
3974,974,11,75.000,No,2024-11-29,750.00,High,Required for Mechanical Components consumption plan.,0.000,480.000,BG-2024-02,Generated PR item.,Converted to PO
3975,975,12,74.000,No,2024-12-10,1800.00,High,Required for Mechanical Components consumption plan.,0.000,240.000,BG-2024-03,Generated PR item.,Converted to PO
3976,976,13,116.000,No,2024-12-06,160.00,High,Required for Mechanical Components consumption plan.,0.000,800.000,BG-2024-04,Generated PR item.,Converted to PO
3977,977,14,108.000,No,2024-12-06,220.00,Urgent,Required for Mechanical Components consumption plan.,0.000,480.000,BG-2024-05,Generated PR item.,Converted to PO
3978,978,15,215.000,No,2024-12-14,420.00,High,Required for Mechanical Components consumption plan.,0.000,240.000,BG-2024-06,Generated PR item.,Converted to PO
3979,979,16,195.000,No,2024-12-10,1300.00,High,Required for Mechanical Components consumption plan.,0.000,800.000,BG-2024-07,Generated PR item.,Converted to PO
3980,980,17,184.000,No,2024-12-15,2400.00,High,Required for Mechanical Components consumption plan.,0.000,480.000,BG-2024-08,Generated PR item.,Converted to PO
3981,981,18,6.000,No,2024-12-14,5200.00,Urgent,Required for Mechanical Components consumption plan.,0.000,240.000,BG-2024-09,Generated PR item.,Converted to PO
3982,982,19,121.000,No,2024-12-02,450.00,High,Required for Mechanical Components consumption plan.,0.000,1520.000,BG-2024-10,Generated PR item.,Converted to PO
3983,983,20,184.000,No,2024-12-05,450.00,High,Required for Mechanical Components consumption plan.,0.000,1520.000,BG-2024-11,Generated PR item.,Converted to PO
3984,984,21,65.000,No,2024-12-12,60.00,High,Required for Mechanical Components consumption plan.,0.000,1280.000,BG-2024-12,Generated PR item.,Converted to PO
3985,985,22,109.000,No,2024-12-20,120.00,Urgent,Required for Mechanical Components consumption plan.,0.000,240.000,BG-2024-01,Generated PR item.,Converted to PO
3986,986,23,74.000,No,2024-12-05,120.00,High,Required for Bearings consumption plan.,0.000,1600.000,BG-2024-02,Generated PR item.,Converted to PO
3987,987,24,81.000,No,2024-12-04,220.00,High,Required for Bearings consumption plan.,0.000,960.000,BG-2024-03,Generated PR item.,Converted to PO
3988,988,25,87.000,No,2024-12-19,650.00,High,Required for Bearings consumption plan.,0.000,480.000,BG-2024-04,Generated PR item.,Converted to PO
3989,989,26,110.000,No,2024-12-20,15.00,Urgent,Required for Sealing Components consumption plan.,0.000,1520.000,BG-2024-05,Generated PR item.,Converted to PO
3990,990,27,103.000,No,2024-12-07,45.00,High,Required for Sealing Components consumption plan.,0.000,1280.000,BG-2024-06,Generated PR item.,Converted to PO
3991,991,28,99.000,No,2024-12-11,110.00,High,Required for Sealing Components consumption plan.,0.000,480.000,BG-2024-07,Generated PR item.,Converted to PO
3992,992,29,137.000,kg,2024-12-15,850.00,High,Required for Electrical Components consumption plan.,0.000,1440.000,BG-2024-08,Generated PR item.,Converted to PO
3993,993,30,90.000,kg,2024-12-08,880.00,Urgent,Required for Electrical Components consumption plan.,0.000,1536.000,BG-2024-09,Generated PR item.,Converted to PO
3994,994,31,86.000,kg,2024-12-10,920.00,High,Required for Electrical Components consumption plan.,0.000,1560.000,BG-2024-10,Generated PR item.,Converted to PO
3995,995,32,100.000,m,2024-12-12,35.00,High,Required for Electrical Components consumption plan.,0.000,2400.000,BG-2024-11,Generated PR item.,Converted to PO
3996,996,33,250.000,m,2024-12-17,60.00,High,Required for Electrical Components consumption plan.,0.000,1920.000,BG-2024-12,Generated PR item.,Converted to PO
3997,997,34,134.000,m,2024-12-11,150.00,Urgent,Required for Electrical Components consumption plan.,0.000,1200.000,BG-2024-01,Generated PR item.,Converted to PO
3998,998,35,134.000,No,2024-12-13,90.00,High,Required for Electrical Components consumption plan.,0.000,800.000,BG-2024-02,Generated PR item.,Converted to PO
3999,999,36,223.000,No,2024-12-11,180.00,High,Required for Electrical Components consumption plan.,0.000,480.000,BG-2024-03,Generated PR item.,Converted to PO
4000,1000,37,195.000,No,2024-12-20,420.00,High,Required for Electrical Components consumption plan.,0.000,240.000,BG-2024-04,Generated PR item.,Converted to PO
4001,1001,38,122.000,No,2024-12-09,12.00,Urgent,Required for Electrical Components consumption plan.,0.000,4560.000,BG-2024-05,Generated PR item.,Converted to PO
4002,1002,39,245.000,No,2024-12-11,45.00,High,Required for Electronic Components consumption plan.,0.000,2400.000,BG-2024-06,Generated PR item.,Converted to PO
4003,1003,40,246.000,No,2024-12-11,120.00,High,Required for Electronic Components consumption plan.,0.000,800.000,BG-2024-07,Generated PR item.,Converted to PO
4004,1004,41,114.000,No,2024-12-23,1400.00,High,Required for Electronic Components consumption plan.,0.000,480.000,BG-2024-08,Generated PR item.,Converted to PO
4005,1005,42,192.000,No,2024-12-24,3200.00,Urgent,Required for Electronic Components consumption plan.,0.000,240.000,BG-2024-09,Generated PR item.,Converted to PO
4006,1006,43,89.000,No,2024-12-17,85.00,High,Required for Electronic Components consumption plan.,0.000,480.000,BG-2024-10,Generated PR item.,Converted to PO
4007,1007,44,221.000,No,2024-12-10,220.00,High,Required for Electronic Components consumption plan.,0.000,480.000,BG-2024-11,Generated PR item.,Converted to PO
4008,1008,45,96.000,No,2024-12-21,350.00,High,Required for Electronic Components consumption plan.,0.000,1280.000,BG-2024-12,Generated PR item.,Converted to PO
4009,1009,46,68.000,No,2024-12-16,750.00,Urgent,Required for Electronic Components consumption plan.,0.000,240.000,BG-2024-01,Generated PR item.,Converted to PO
4010,1010,47,15.000,Set,2024-12-23,450.00,High,Required for Electronic Components consumption plan.,0.000,1280.000,BG-2024-02,Generated PR item.,Converted to PO
4011,1011,48,69.000,Set,2024-12-14,950.00,High,Required for Electronic Components consumption plan.,0.000,240.000,BG-2024-03,Generated PR item.,Converted to PO
4012,1012,49,78.000,No,2024-12-25,25.00,High,Required for Electronic Components consumption plan.,0.000,800.000,BG-2024-04,Generated PR item.,Converted to PO
4013,1013,50,205.000,No,2024-12-23,40.00,Urgent,Required for Electronic Components consumption plan.,0.000,480.000,BG-2024-05,Generated PR item.,Converted to PO
4014,1014,51,26.000,No,2024-12-13,110.00,High,Required for Electronic Components consumption plan.,0.000,240.000,BG-2024-06,Generated PR item.,Converted to PO
4015,1015,52,128.000,No,2024-12-23,2.00,High,Required for Electronic Components consumption plan.,0.000,4000.000,BG-2024-07,Generated PR item.,Converted to PO
4016,1016,53,110.000,No,2024-12-15,3.00,High,Required for Electronic Components consumption plan.,0.000,2880.000,BG-2024-08,Generated PR item.,Converted to PO
4017,1017,54,112.000,No,2024-12-16,5.00,Urgent,Required for Electronic Components consumption plan.,0.000,1920.000,BG-2024-09,Generated PR item.,Converted to PO
4018,1018,55,46.000,No,2024-12-14,8.00,High,Required for Insulation Materials consumption plan.,0.000,19200.000,BG-2024-10,Generated PR item.,Converted to PO
4019,1019,56,23.000,No,2024-12-23,10.00,High,Required for Insulation Materials consumption plan.,0.000,17280.000,BG-2024-11,Generated PR item.,Converted to PO
4020,1020,57,90.000,No,2024-12-15,12.00,High,Required for Insulation Materials consumption plan.,0.000,11520.000,BG-2024-12,Generated PR item.,Converted to PO
4021,1021,58,120.000,No,2024-12-22,6.00,Urgent,Required for Insulation Materials consumption plan.,0.000,48000.000,BG-2024-01,Generated PR item.,Converted to PO
4022,1022,59,200.000,No,2024-12-21,5.00,High,Required for Insulation Materials consumption plan.,0.000,48000.000,BG-2024-02,Generated PR item.,Converted to PO
4023,1023,60,242.000,m,2024-12-24,18.00,High,Required for Insulation Materials consumption plan.,0.000,400.000,BG-2024-03,Generated PR item.,Converted to PO
4024,1024,61,138.000,m,2024-12-29,25.00,High,Required for Insulation Materials consumption plan.,0.000,384.000,BG-2024-04,Generated PR item.,Converted to PO
4025,1025,62,146.000,m,2024-12-12,45.00,Urgent,Required for Insulation Materials consumption plan.,0.000,240.000,BG-2024-05,Generated PR item.,Converted to PO
4026,1026,63,314.000,No,2024-12-30,3.00,High,Required for Fasteners consumption plan.,0.000,6400.000,BG-2024-06,Generated PR item.,Converted to PO
4027,1027,64,229.000,No,2024-12-14,5.00,High,Required for Fasteners consumption plan.,0.000,4800.000,BG-2024-07,Generated PR item.,Converted to PO
4028,1028,65,453.000,No,2024-12-22,12.00,High,Required for Fasteners consumption plan.,0.000,2880.000,BG-2024-08,Generated PR item.,Converted to PO
4029,1029,66,231.000,No,2024-12-20,1.50,Urgent,Required for Fasteners consumption plan.,0.000,6400.000,BG-2024-09,Generated PR item.,Converted to PO
4030,1030,67,292.000,No,2024-12-25,2.50,High,Required for Fasteners consumption plan.,0.000,4800.000,BG-2024-10,Generated PR item.,Converted to PO
4031,1031,68,50.000,No,2024-12-27,6.00,High,Required for Fasteners consumption plan.,0.000,2880.000,BG-2024-11,Generated PR item.,Converted to PO
4032,1032,69,113.000,No,2024-12-30,0.80,High,Required for Fasteners consumption plan.,0.000,6400.000,BG-2024-12,Generated PR item.,Converted to PO
4033,1033,70,428.000,No,2024-12-22,1.20,Urgent,Required for Fasteners consumption plan.,0.000,4800.000,BG-2024-01,Generated PR item.,Converted to PO
4034,1034,71,185.000,No,2024-12-31,2.50,High,Required for Fasteners consumption plan.,0.000,2880.000,BG-2024-02,Generated PR item.,Converted to PO
4035,1035,72,222.000,No,2024-12-20,0.80,High,Required for Fasteners consumption plan.,0.000,6400.000,BG-2024-03,Generated PR item.,Converted to PO
4036,1036,73,303.000,No,2024-12-19,1.20,High,Required for Fasteners consumption plan.,0.000,4800.000,BG-2024-04,Generated PR item.,Converted to PO
4037,1037,74,47.000,No,2024-12-22,2.50,Urgent,Required for Fasteners consumption plan.,0.000,2880.000,BG-2024-05,Generated PR item.,Converted to PO
4038,1038,75,263.000,No,2024-12-26,4.00,High,Required for Fasteners consumption plan.,0.000,1600.000,BG-2024-06,Generated PR item.,Converted to PO
4039,1039,76,186.000,No,2024-12-29,7.00,High,Required for Fasteners consumption plan.,0.000,960.000,BG-2024-07,Generated PR item.,Converted to PO
4040,1040,77,91.000,No,2024-12-31,15.00,High,Required for Fasteners consumption plan.,0.000,480.000,BG-2024-08,Generated PR item.,Converted to PO
4041,1041,78,221.000,No,2024-12-22,4.00,Urgent,Required for Fasteners consumption plan.,0.000,3040.000,BG-2024-09,Generated PR item.,Converted to PO
4042,1042,79,234.000,No,2024-12-23,4.00,High,Required for Fasteners consumption plan.,0.000,3040.000,BG-2024-10,Generated PR item.,Converted to PO
4043,1043,80,22701.000,ml,2025-01-03,0.80,High,Required for Consumables consumption plan.,0.000,144000.000,BG-2024-11,Generated PR item.,Converted to PO
4044,1044,81,16749.000,g,2024-12-25,1.20,High,Required for Consumables consumption plan.,0.000,42000.000,BG-2024-12,Generated PR item.,Converted to PO
