grn_id,grn_number,po_id,vendor_id,received_date,invoice_number,invoice_date,delivery_challan_number,received_by,warehouse_location,inspection_required,grn_status,remarks
1604,GRN-2025-1604,1604,9,2025-04-24,INV-001604,2025-04-23,DC-001604,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1605,GRN-2025-1605,1605,10,2025-04-20,INV-001605,2025-04-19,DC-001605,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1606,GRN-2025-1606,1606,11,2025-04-22,INV-001606,2025-04-21,DC-001606,11,Central Stores,Yes,Accepted,Generated goods receipt.
1607,GRN-2025-1607,1607,12,2025-05-04,INV-001607,2025-05-03,DC-001607,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1608,GRN-2025-1608,1608,13,2025-04-17,INV-001608,2025-04-16,DC-001608,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1609,GRN-2025-1609,1609,14,2025-04-29,INV-001609,2025-04-28,DC-001609,1,Central Stores,Yes,Accepted,Generated goods receipt.
1610,GRN-2025-1610,1610,15,2025-05-06,INV-001610,2025-05-05,DC-001610,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1611,GRN-2025-1611,1611,16,2025-04-27,INV-001611,2025-04-26,DC-001611,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1612,GRN-2025-1612,1612,17,2025-04-29,INV-001612,2025-04-28,DC-001612,5,Central Stores,Yes,Accepted,Generated goods receipt.
1613,GRN-2025-1613,1613,18,2025-05-01,INV-001613,2025-04-30,DC-001613,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1614,GRN-2025-1614,1614,19,2025-05-02,INV-001614,2025-05-01,DC-001614,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1615,GRN-2025-1615,1615,20,2025-04-26,INV-001615,2025-04-25,DC-001615,8,Central Stores,Yes,Accepted,Generated goods receipt.
1616,GRN-2025-1616,1616,21,2025-04-28,INV-001616,2025-04-27,DC-001616,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1617,GRN-2025-1617,1617,22,2025-05-01,INV-001617,2025-04-30,DC-001617,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1618,GRN-2025-1618,1618,23,2025-05-07,INV-001618,2025-05-06,DC-001618,11,Central Stores,Yes,Accepted,Generated goods receipt.
1619,GRN-2025-1619,1619,24,2025-04-27,INV-001619,2025-04-26,DC-001619,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1620,GRN-2025-1620,1620,25,2025-04-26,INV-001620,2025-04-25,DC-001620,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1621,GRN-2025-1621,1621,26,2025-05-08,INV-001621,2025-05-07,DC-001621,1,Central Stores,Yes,Accepted,Generated goods receipt.
1622,GRN-2025-1622,1622,27,2025-04-25,INV-001622,2025-04-24,DC-001622,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1623,GRN-2025-1623,1623,28,2025-04-27,INV-001623,2025-04-26,DC-001623,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1624,GRN-2025-1624,1624,29,2025-05-06,INV-001624,2025-05-05,DC-001624,5,Central Stores,Yes,Accepted,Generated goods receipt.
1625,GRN-2025-1625,1625,30,2025-04-25,INV-001625,2025-04-24,DC-001625,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1626,GRN-2025-1626,1626,31,2025-04-24,INV-001626,2025-04-23,DC-001626,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1627,GRN-2025-1627,1627,32,2025-05-01,INV-001627,2025-04-30,DC-001627,8,Central Stores,Yes,Accepted,Generated goods receipt.
1628,GRN-2025-1628,1628,33,2025-05-01,INV-001628,2025-04-30,DC-001628,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1629,GRN-2025-1629,1629,34,2025-05-03,INV-001629,2025-05-02,DC-001629,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1630,GRN-2025-1630,1630,35,2025-05-04,INV-001630,2025-05-03,DC-001630,11,Central Stores,Yes,Accepted,Generated goods receipt.
1631,GRN-2025-1631,1631,1,2025-05-06,INV-001631,2025-05-05,DC-001631,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1632,GRN-2025-1632,1632,2,2025-05-06,INV-001632,2025-05-05,DC-001632,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1633,GRN-2025-1633,1633,3,2025-05-05,INV-001633,2025-05-04,DC-001633,1,Central Stores,Yes,Accepted,Generated goods receipt.
1634,GRN-2025-1634,1634,4,2025-05-08,INV-001634,2025-05-07,DC-001634,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1635,GRN-2025-1635,1635,5,2025-05-06,INV-001635,2025-05-05,DC-001635,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1636,GRN-2025-1636,1636,6,2025-05-10,INV-001636,2025-05-09,DC-001636,5,Central Stores,Yes,Accepted,Generated goods receipt.
1637,GRN-2025-1637,1637,7,2025-05-07,INV-001637,2025-05-06,DC-001637,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1638,GRN-2025-1638,1638,8,2025-04-30,INV-001638,2025-04-29,DC-001638,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1639,GRN-2025-1639,1639,9,2025-05-10,INV-001639,2025-05-09,DC-001639,8,Central Stores,Yes,Accepted,Generated goods receipt.
1640,GRN-2025-1640,1640,10,2025-05-09,INV-001640,2025-05-08,DC-001640,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1641,GRN-2025-1641,1641,11,2025-04-29,INV-001641,2025-04-28,DC-001641,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1642,GRN-2025-1642,1642,12,2025-04-25,INV-001642,2025-04-24,DC-001642,11,Central Stores,Yes,Accepted,Generated goods receipt.
1643,GRN-2025-1643,1643,13,2025-05-06,INV-001643,2025-05-05,DC-001643,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1644,GRN-2025-1644,1644,14,2025-05-05,INV-001644,2025-05-04,DC-001644,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1645,GRN-2025-1645,1645,15,2025-05-06,INV-001645,2025-05-05,DC-001645,1,Central Stores,Yes,Accepted,Generated goods receipt.
1646,GRN-2025-1646,1646,16,2025-05-10,INV-001646,2025-05-09,DC-001646,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1647,GRN-2025-1647,1647,17,2025-04-28,INV-001647,2025-04-27,DC-001647,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1648,GRN-2025-1648,1648,18,2025-05-01,INV-001648,2025-04-30,DC-001648,5,Central Stores,Yes,Accepted,Generated goods receipt.
1649,GRN-2025-1649,1649,19,2025-05-13,INV-001649,2025-05-12,DC-001649,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1650,GRN-2025-1650,1650,20,2025-04-30,INV-001650,2025-04-29,DC-001650,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1651,GRN-2025-1651,1651,21,2025-05-14,INV-001651,2025-05-13,DC-001651,8,Central Stores,Yes,Accepted,Generated goods receipt.
1652,GRN-2025-1652,1652,22,2025-05-03,INV-001652,2025-05-02,DC-001652,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1653,GRN-2025-1653,1653,23,2025-05-07,INV-001653,2025-05-06,DC-001653,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1654,GRN-2025-1654,1654,24,2025-05-11,INV-001654,2025-05-10,DC-001654,11,Central Stores,Yes,Accepted,Generated goods receipt.
1655,GRN-2025-1655,1655,25,2025-05-01,INV-001655,2025-04-30,DC-001655,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1656,GRN-2025-1656,1656,26,2025-05-08,INV-001656,2025-05-07,DC-001656,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1657,GRN-2025-1657,1657,27,2025-05-11,INV-001657,2025-05-10,DC-001657,1,Central Stores,Yes,Accepted,Generated goods receipt.
1658,GRN-2025-1658,1658,28,2025-05-05,INV-001658,2025-05-04,DC-001658,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1659,GRN-2025-1659,1659,29,2025-05-09,INV-001659,2025-05-08,DC-001659,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1660,GRN-2025-1660,1660,30,2025-05-12,INV-001660,2025-05-11,DC-001660,5,Central Stores,Yes,Accepted,Generated goods receipt.
1661,GRN-2025-1661,1661,31,2025-05-13,INV-001661,2025-05-12,DC-001661,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1662,GRN-2025-1662,1662,32,2025-05-14,INV-001662,2025-05-13,DC-001662,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1663,GRN-2025-1663,1663,33,2025-05-12,INV-001663,2025-05-11,DC-001663,8,Central Stores,Yes,Accepted,Generated goods receipt.
1664,GRN-2025-1664,1664,34,2025-05-02,INV-001664,2025-05-01,DC-001664,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1665,GRN-2025-1665,1665,35,2025-05-04,INV-001665,2025-05-03,DC-001665,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1666,GRN-2025-1666,1666,1,2025-05-11,INV-001666,2025-05-10,DC-001666,11,Central Stores,Yes,Accepted,Generated goods receipt.
1667,GRN-2025-1667,1667,2,2025-05-18,INV-001667,2025-05-17,DC-001667,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1668,GRN-2025-1668,1668,3,2025-05-17,INV-001668,2025-05-16,DC-001668,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1669,GRN-2025-1669,1669,4,2025-05-06,INV-001669,2025-05-05,DC-001669,1,Central Stores,Yes,Accepted,Generated goods receipt.
1670,GRN-2025-1670,1670,5,2025-05-10,INV-001670,2025-05-09,DC-001670,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1671,GRN-2025-1671,1671,6,2025-05-12,INV-001671,2025-05-11,DC-001671,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1672,GRN-2025-1672,1672,7,2025-05-11,INV-001672,2025-05-10,DC-001672,5,Central Stores,Yes,Accepted,Generated goods receipt.
1673,GRN-2025-1673,1673,8,2025-05-15,INV-001673,2025-05-14,DC-001673,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1674,GRN-2025-1674,1674,9,2025-05-15,INV-001674,2025-05-14,DC-001674,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1675,GRN-2025-1675,1675,10,2025-05-07,INV-001675,2025-05-06,DC-001675,8,Central Stores,Yes,Accepted,Generated goods receipt.
1676,GRN-2025-1676,1676,11,2025-05-11,INV-001676,2025-05-10,DC-001676,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1677,GRN-2025-1677,1677,12,2025-05-12,INV-001677,2025-05-11,DC-001677,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1678,GRN-2025-1678,1678,13,2025-05-21,INV-001678,2025-05-20,DC-001678,11,Central Stores,Yes,Accepted,Generated goods receipt.
1679,GRN-2025-1679,1679,14,2025-05-09,INV-001679,2025-05-08,DC-001679,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1680,GRN-2025-1680,1680,15,2025-05-06,INV-001680,2025-05-05,DC-001680,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1681,GRN-2025-1681,1681,16,2025-05-10,INV-001681,2025-05-09,DC-001681,1,Central Stores,Yes,Accepted,Generated goods receipt.
1682,GRN-2025-1682,1682,17,2025-05-06,INV-001682,2025-05-05,DC-001682,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1683,GRN-2025-1683,1683,18,2025-05-10,INV-001683,2025-05-09,DC-001683,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1684,GRN-2025-1684,1684,19,2025-05-21,INV-001684,2025-05-20,DC-001684,5,Central Stores,Yes,Accepted,Generated goods receipt.
1685,GRN-2025-1685,1685,20,2025-05-12,INV-001685,2025-05-11,DC-001685,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1686,GRN-2025-1686,1686,21,2025-05-15,INV-001686,2025-05-14,DC-001686,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1687,GRN-2025-1687,1687,22,2025-05-08,INV-001687,2025-05-07,DC-001687,8,Central Stores,Yes,Accepted,Generated goods receipt.
1688,GRN-2025-1688,1688,23,2025-05-14,INV-001688,2025-05-13,DC-001688,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1689,GRN-2025-1689,1689,24,2025-05-07,INV-001689,2025-05-06,DC-001689,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1690,GRN-2025-1690,1690,25,2025-05-23,INV-001690,2025-05-22,DC-001690,11,Central Stores,Yes,Accepted,Generated goods receipt.
1691,GRN-2025-1691,1691,26,2025-05-21,INV-001691,2025-05-20,DC-001691,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1692,GRN-2025-1692,1692,27,2025-05-23,INV-001692,2025-05-22,DC-001692,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1693,GRN-2025-1693,1693,28,2025-05-14,INV-001693,2025-05-13,DC-001693,1,Central Stores,Yes,Accepted,Generated goods receipt.
1694,GRN-2025-1694,1694,29,2025-05-24,INV-001694,2025-05-23,DC-001694,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1695,GRN-2025-1695,1695,30,2025-05-25,INV-001695,2025-05-24,DC-001695,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1696,GRN-2025-1696,1696,31,2025-05-11,INV-001696,2025-05-10,DC-001696,5,Central Stores,Yes,Accepted,Generated goods receipt.
1697,GRN-2025-1697,1697,32,2025-05-23,INV-001697,2025-05-22,DC-001697,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1698,GRN-2025-1698,1698,33,2025-05-25,INV-001698,2025-05-24,DC-001698,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1699,GRN-2025-1699,1699,34,2025-05-17,INV-001699,2025-05-16,DC-001699,8,Central Stores,Yes,Accepted,Generated goods receipt.
1700,GRN-2025-1700,1700,35,2025-05-24,INV-001700,2025-05-23,DC-001700,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1701,GRN-2025-1701,1701,1,2025-05-29,INV-001701,2025-05-28,DC-001701,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1702,GRN-2025-1702,1702,2,2025-05-19,INV-001702,2025-05-18,DC-001702,11,Central Stores,Yes,Accepted,Generated goods receipt.
1703,GRN-2025-1703,1703,3,2025-06-03,INV-001703,2025-06-02,DC-001703,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1704,GRN-2025-1704,1704,4,2025-05-21,INV-001704,2025-05-20,DC-001704,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1705,GRN-2025-1705,1705,5,2025-05-19,INV-001705,2025-05-18,DC-001705,1,Central Stores,Yes,Accepted,Generated goods receipt.
1706,GRN-2025-1706,1706,6,2025-05-17,INV-001706,2025-05-16,DC-001706,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1707,GRN-2025-1707,1707,7,2025-05-27,INV-001707,2025-05-26,DC-001707,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1708,GRN-2025-1708,1708,8,2025-06-04,INV-001708,2025-06-03,DC-001708,5,Central Stores,Yes,Accepted,Generated goods receipt.
1709,GRN-2025-1709,1709,9,2025-05-29,INV-001709,2025-05-28,DC-001709,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1710,GRN-2025-1710,1710,10,2025-06-02,INV-001710,2025-06-01,DC-001710,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1711,GRN-2025-1711,1711,11,2025-05-30,INV-001711,2025-05-29,DC-001711,8,Central Stores,Yes,Accepted,Generated goods receipt.
1712,GRN-2025-1712,1712,12,2025-05-27,INV-001712,2025-05-26,DC-001712,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1713,GRN-2025-1713,1713,13,2025-05-27,INV-001713,2025-05-26,DC-001713,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1714,GRN-2025-1714,1714,14,2025-05-17,INV-001714,2025-05-16,DC-001714,11,Central Stores,Yes,Accepted,Generated goods receipt.
1715,GRN-2025-1715,1715,15,2025-06-05,INV-001715,2025-06-04,DC-001715,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1716,GRN-2025-1716,1716,16,2025-05-29,INV-001716,2025-05-28,DC-001716,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1717,GRN-2025-1717,1717,17,2025-05-29,INV-001717,2025-05-28,DC-001717,1,Central Stores,Yes,Accepted,Generated goods receipt.
1718,GRN-2025-1718,1718,18,2025-05-29,INV-001718,2025-05-28,DC-001718,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1719,GRN-2025-1719,1719,19,2025-06-05,INV-001719,2025-06-04,DC-001719,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1720,GRN-2025-1720,1720,20,2025-05-23,INV-001720,2025-05-22,DC-001720,5,Central Stores,Yes,Accepted,Generated goods receipt.
1721,GRN-2025-1721,1721,21,2025-06-04,INV-001721,2025-06-03,DC-001721,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1722,GRN-2025-1722,1722,22,2025-06-03,INV-001722,2025-06-02,DC-001722,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1723,GRN-2025-1723,1723,23,2025-06-03,INV-001723,2025-06-02,DC-001723,8,Central Stores,Yes,Accepted,Generated goods receipt.
1724,GRN-2025-1724,1724,24,2025-05-24,INV-001724,2025-05-23,DC-001724,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1725,GRN-2025-1725,1725,25,2025-05-23,INV-001725,2025-05-22,DC-001725,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1726,GRN-2025-1726,1726,26,2025-06-02,INV-001726,2025-06-01,DC-001726,11,Central Stores,Yes,Accepted,Generated goods receipt.
1727,GRN-2025-1727,1727,27,2025-06-08,INV-001727,2025-06-07,DC-001727,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1728,GRN-2025-1728,1728,28,2025-06-09,INV-001728,2025-06-08,DC-001728,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1729,GRN-2025-1729,1729,29,2025-06-04,INV-001729,2025-06-03,DC-001729,1,Central Stores,Yes,Accepted,Generated goods receipt.
1730,GRN-2025-1730,1730,30,2025-05-27,INV-001730,2025-05-26,DC-001730,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1731,GRN-2025-1731,1731,31,2025-05-30,INV-001731,2025-05-29,DC-001731,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1732,GRN-2025-1732,1732,32,2025-06-04,INV-001732,2025-06-03,DC-001732,5,Central Stores,Yes,Accepted,Generated goods receipt.
1733,GRN-2025-1733,1733,33,2025-05-31,INV-001733,2025-05-30,DC-001733,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1734,GRN-2025-1734,1734,34,2025-06-06,INV-001734,2025-06-05,DC-001734,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1735,GRN-2025-1735,1735,35,2025-06-05,INV-001735,2025-06-04,DC-001735,8,Central Stores,Yes,Accepted,Generated goods receipt.
1736,GRN-2025-1736,1736,1,2025-06-01,INV-001736,2025-05-31,DC-001736,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1737,GRN-2025-1737,1737,2,2025-06-01,INV-001737,2025-05-31,DC-001737,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1738,GRN-2025-1738,1738,3,2025-05-26,INV-001738,2025-05-25,DC-001738,11,Central Stores,Yes,Accepted,Generated goods receipt.
1739,GRN-2025-1739,1739,4,2025-05-29,INV-001739,2025-05-28,DC-001739,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1740,GRN-2025-1740,1740,5,2025-06-10,INV-001740,2025-06-09,DC-001740,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1741,GRN-2025-1741,1741,6,2025-06-03,INV-001741,2025-06-02,DC-001741,1,Central Stores,Yes,Accepted,Generated goods receipt.
1742,GRN-2025-1742,1742,7,2025-05-29,INV-001742,2025-05-28,DC-001742,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1743,GRN-2025-1743,1743,8,2025-05-27,INV-001743,2025-05-26,DC-001743,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1744,GRN-2025-1744,1744,9,2025-05-28,INV-001744,2025-05-27,DC-001744,5,Central Stores,Yes,Accepted,Generated goods receipt.
1745,GRN-2025-1745,1745,10,2025-06-10,INV-001745,2025-06-09,DC-001745,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1746,GRN-2025-1746,1746,11,2025-06-07,INV-001746,2025-06-06,DC-001746,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1747,GRN-2025-1747,1747,12,2025-06-04,INV-001747,2025-06-03,DC-001747,8,Central Stores,Yes,Accepted,Generated goods receipt.
1748,GRN-2025-1748,1748,13,2025-06-05,INV-001748,2025-06-04,DC-001748,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1749,GRN-2025-1749,1749,14,2025-05-30,INV-001749,2025-05-29,DC-001749,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1750,GRN-2025-1750,1750,15,2025-06-06,INV-001750,2025-06-05,DC-001750,11,Central Stores,Yes,Accepted,Generated goods receipt.
1751,GRN-2025-1751,1751,16,2025-05-28,INV-001751,2025-05-27,DC-001751,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1752,GRN-2025-1752,1752,17,2025-06-10,INV-001752,2025-06-09,DC-001752,13,Electrical Store,Yes,Accepted,Generated goods receipt.
1753,GRN-2025-1753,1753,18,2025-05-27,INV-001753,2025-05-26,DC-001753,1,Central Stores,Yes,Accepted,Generated goods receipt.
1754,GRN-2025-1754,1754,19,2025-06-08,INV-001754,2025-06-07,DC-001754,3,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1755,GRN-2025-1755,1755,20,2025-06-03,INV-001755,2025-06-02,DC-001755,4,Electrical Store,Yes,Accepted,Generated goods receipt.
1756,GRN-2025-1756,1756,21,2025-06-09,INV-001756,2025-06-08,DC-001756,5,Central Stores,Yes,Accepted,Generated goods receipt.
1757,GRN-2025-1757,1757,22,2025-06-01,INV-001757,2025-05-31,DC-001757,6,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1758,GRN-2025-1758,1758,23,2025-06-17,INV-001758,2025-06-16,DC-001758,7,Electrical Store,Yes,Accepted,Generated goods receipt.
1759,GRN-2025-1759,1759,24,2025-06-01,INV-001759,2025-05-31,DC-001759,8,Central Stores,Yes,Accepted,Generated goods receipt.
1760,GRN-2025-1760,1760,25,2025-06-11,INV-001760,2025-06-10,DC-001760,9,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1761,GRN-2025-1761,1761,26,2025-06-14,INV-001761,2025-06-13,DC-001761,10,Electrical Store,Yes,Accepted,Generated goods receipt.
1762,GRN-2025-1762,1762,27,2025-06-03,INV-001762,2025-06-02,DC-001762,11,Central Stores,Yes,Accepted,Generated goods receipt.
1763,GRN-2025-1763,1763,28,2025-06-02,INV-001763,2025-06-01,DC-001763,12,Raw Material Warehouse,Yes,Accepted,Generated goods receipt.
1764,GRN-2025-1764,1764,29,2025-06-06,INV-001764,2025-06-05,DC-001764,13,Electrical Store,Yes,Accepted,Generated goods receipt.
