pr_id,pr_number,requested_by,department_id,pr_date,required_date,remarks,status,approved_by,approved_date
1788,PR-2025-1788,7,3,2025-07-11,2025-07-18,Generated material requisition for EV motor manufacturing.,Approved,10,2025-07-12
1789,PR-2025-1789,8,4,2025-07-11,2025-07-25,Generated material requisition for EV motor manufacturing.,Approved,11,2025-07-12
1790,PR-2025-1790,9,4,2025-07-12,2025-07-21,Generated material requisition for EV motor manufacturing.,Approved,12,2025-07-13
1791,PR-2025-1791,10,5,2025-07-12,2025-07-18,Generated material requisition for EV motor manufacturing.,Converted to PO,13,2025-07-13
1792,PR-2025-1792,11,5,2025-07-13,2025-07-19,Generated material requisition for EV motor manufacturing.,Approved,1,2025-07-14
1793,PR-2025-1793,12,6,2025-07-13,2025-07-28,Generated material requisition for EV motor manufacturing.,Approved,3,2025-07-14
1794,PR-2025-1794,13,6,2025-07-14,2025-07-21,Generated material requisition for EV motor manufacturing.,Approved,4,2025-07-15
1795,PR-2025-1795,1,1,2025-07-14,2025-07-22,Generated material requisition for EV motor manufacturing.,Approved,5,2025-07-15
1796,PR-2025-1796,3,2,2025-07-14,2025-07-28,Generated material requisition for EV motor manufacturing.,Approved,6,2025-07-15
1797,PR-2025-1797,4,2,2025-07-14,2025-07-22,Generated material requisition for EV motor manufacturing.,Approved,7,2025-07-15
1798,PR-2025-1798,5,1,2025-07-15,2025-07-24,Generated material requisition for EV motor manufacturing.,Approved,8,2025-07-16
1799,PR-2025-1799,6,3,2025-07-15,2025-07-22,Generated material requisition for EV motor manufacturing.,Approved,9,2025-07-16
1800,PR-2025-1800,7,3,2025-07-15,2025-07-24,Generated material requisition for EV motor manufacturing.,Approved,10,2025-07-16
1801,PR-2025-1801,8,4,2025-07-15,2025-07-30,Generated material requisition for EV motor manufacturing.,Converted to PO,11,2025-07-16
1802,PR-2025-1802,9,4,2025-07-15,2025-07-27,Generated material requisition for EV motor manufacturing.,Approved,12,2025-07-16
1803,PR-2025-1803,10,5,2025-07-17,2025-08-06,Generated material requisition for EV motor manufacturing.,Approved,13,2025-07-18
1804,PR-2025-1804,11,5,2025-07-17,2025-08-02,Generated material requisition for EV motor manufacturing.,Approved,1,2025-07-18
1805,PR-2025-1805,12,6,2025-07-17,2025-07-20,Generated material requisition for EV motor manufacturing.,Approved,3,2025-07-18
1806,PR-2025-1806,13,6,2025-07-17,2025-07-26,Generated material requisition for EV motor manufacturing.,Approved,4,2025-07-18
1807,PR-2025-1807,1,1,2025-07-18,2025-07-26,Generated material requisition for EV motor manufacturing.,Approved,5,2025-07-19
1808,PR-2025-1808,3,2,2025-07-18,2025-07-31,Generated material requisition for EV motor manufacturing.,Approved,6,2025-07-19
1809,PR-2025-1809,4,2,2025-07-19,2025-07-26,Generated material requisition for EV motor manufacturing.,Approved,7,2025-07-20
1810,PR-2025-1810,5,1,2025-07-19,2025-08-08,Generated material requisition for EV motor manufacturing.,Approved,8,2025-07-20
1811,PR-2025-1811,6,3,2025-07-19,2025-07-27,Generated material requisition for EV motor manufacturing.,Converted to PO,9,2025-07-20
1812,PR-2025-1812,7,3,2025-07-19,2025-07-31,Generated material requisition for EV motor manufacturing.,Approved,10,2025-07-20
1813,PR-2025-1813,8,4,2025-07-20,2025-07-25,Generated material requisition for EV motor manufacturing.,Approved,11,2025-07-21
1814,PR-2025-1814,9,4,2025-07-20,2025-08-08,Generated material requisition for EV motor manufacturing.,Approved,12,2025-07-21
1815,PR-2025-1815,10,5,2025-07-21,2025-08-09,Generated material requisition for EV motor manufacturing.,Approved,13,2025-07-22
1816,PR-2025-1816,11,5,2025-07-21,2025-08-07,Generated material requisition for EV motor manufacturing.,Approved,1,2025-07-22
1817,PR-2025-1817,12,6,2025-07-21,2025-07-30,Generated material requisition for EV motor manufacturing.,Approved,3,2025-07-22
1818,PR-2025-1818,13,6,2025-07-21,2025-07-25,Generated material requisition for EV motor manufacturing.,Approved,4,2025-07-22
1819,PR-2025-1819,1,1,2025-07-22,2025-08-06,Generated material requisition for EV motor manufacturing.,Approved,5,2025-07-23
1820,PR-2025-1820,3,2,2025-07-22,2025-08-01,Generated material requisition for EV motor manufacturing.,Approved,6,2025-07-23
1821,PR-2025-1821,4,2,2025-07-22,2025-08-11,Generated material requisition for EV motor manufacturing.,Converted to PO,7,2025-07-23
1822,PR-2025-1822,5,1,2025-07-22,2025-08-06,Generated material requisition for EV motor manufacturing.,Approved,8,2025-07-23
1823,PR-2025-1823,6,3,2025-07-22,2025-08-03,Generated material requisition for EV motor manufacturing.,Approved,9,2025-07-23
1824,PR-2025-1824,7,3,2025-07-23,2025-08-12,Generated material requisition for EV motor manufacturing.,Approved,10,2025-07-24
1825,PR-2025-1825,8,4,2025-07-23,2025-08-09,Generated material requisition for EV motor manufacturing.,Approved,11,2025-07-24
1826,PR-2025-1826,9,4,2025-07-24,2025-08-04,Generated material requisition for EV motor manufacturing.,Approved,12,2025-07-25
1827,PR-2025-1827,10,5,2025-07-24,2025-07-27,Generated material requisition for EV motor manufacturing.,Approved,13,2025-07-25
1828,PR-2025-1828,11,5,2025-07-25,2025-07-29,Generated material requisition for EV motor manufacturing.,Approved,1,2025-07-26
1829,PR-2025-1829,12,6,2025-07-25,2025-08-04,Generated material requisition for EV motor manufacturing.,Approved,3,2025-07-26
1830,PR-2025-1830,13,6,2025-07-25,2025-08-07,Generated material requisition for EV motor manufacturing.,Approved,4,2025-07-26
1831,PR-2025-1831,1,1,2025-07-25,2025-07-28,Generated material requisition for EV motor manufacturing.,Converted to PO,5,2025-07-26
1832,PR-2025-1832,3,2,2025-07-25,2025-07-30,Generated material requisition for EV motor manufacturing.,Approved,6,2025-07-26
1833,PR-2025-1833,4,2,2025-07-25,2025-08-09,Generated material requisition for EV motor manufacturing.,Approved,7,2025-07-26
1834,PR-2025-1834,5,1,2025-07-26,2025-08-11,Generated material requisition for EV motor manufacturing.,Approved,8,2025-07-27
1835,PR-2025-1835,6,3,2025-07-26,2025-07-29,Generated material requisition for EV motor manufacturing.,Approved,9,2025-07-27
1836,PR-2025-1836,7,3,2025-07-27,2025-08-08,Generated material requisition for EV motor manufacturing.,Approved,10,2025-07-28
1837,PR-2025-1837,8,4,2025-07-27,2025-07-31,Generated material requisition for EV motor manufacturing.,Approved,11,2025-07-28
1838,PR-2025-1838,9,4,2025-07-27,2025-08-12,Generated material requisition for EV motor manufacturing.,Approved,12,2025-07-28
1839,PR-2025-1839,10,5,2025-07-27,2025-08-14,Generated material requisition for EV motor manufacturing.,Approved,13,2025-07-28
1840,PR-2025-1840,11,5,2025-07-28,2025-08-15,Generated material requisition for EV motor manufacturing.,Approved,1,2025-07-29
1841,PR-2025-1841,12,6,2025-07-28,2025-08-10,Generated material requisition for EV motor manufacturing.,Converted to PO,3,2025-07-29
1842,PR-2025-1842,13,6,2025-07-28,2025-08-11,Generated material requisition for EV motor manufacturing.,Approved,4,2025-07-29
1843,PR-2025-1843,1,1,2025-07-28,2025-08-16,Generated material requisition for EV motor manufacturing.,Approved,5,2025-07-29
1844,PR-2025-1844,3,2,2025-07-28,2025-08-11,Generated material requisition for EV motor manufacturing.,Approved,6,2025-07-29
1845,PR-2025-1845,4,2,2025-07-29,2025-08-09,Generated material requisition for EV motor manufacturing.,Approved,7,2025-07-30
1846,PR-2025-1846,5,1,2025-07-29,2025-08-14,Generated material requisition for EV motor manufacturing.,Approved,8,2025-07-30
1847,PR-2025-1847,6,3,2025-07-29,2025-08-11,Generated material requisition for EV motor manufacturing.,Approved,9,2025-07-30
1848,PR-2025-1848,7,3,2025-07-29,2025-08-16,Generated material requisition for EV motor manufacturing.,Approved,10,2025-07-30
1849,PR-2025-1849,8,4,2025-07-30,2025-08-11,Generated material requisition for EV motor manufacturing.,Approved,11,2025-07-31
1850,PR-2025-1850,9,4,2025-07-30,2025-08-17,Generated material requisition for EV motor manufacturing.,Approved,12,2025-07-31
1851,PR-2025-1851,10,5,2025-07-30,2025-08-02,Generated material requisition for EV motor manufacturing.,Converted to PO,13,2025-07-31
1852,PR-2025-1852,11,5,2025-07-30,2025-08-02,Generated material requisition for EV motor manufacturing.,Approved,1,2025-07-31
1853,PR-2025-1853,12,6,2025-07-30,2025-08-03,Generated material requisition for EV motor manufacturing.,Approved,3,2025-07-31
1854,PR-2025-1854,13,6,2025-07-30,2025-08-12,Generated material requisition for EV motor manufacturing.,Approved,4,2025-07-31
1855,PR-2025-1855,1,1,2025-07-31,2025-08-15,Generated material requisition for EV motor manufacturing.,Approved,5,2025-08-01
1856,PR-2025-1856,3,2,2025-08-02,2025-08-08,Generated material requisition for EV motor manufacturing.,Approved,6,2025-08-03
1857,PR-2025-1857,4,2,2025-08-02,2025-08-07,Generated material requisition for EV motor manufacturing.,Approved,7,2025-08-03
1858,PR-2025-1858,5,1,2025-08-02,2025-08-20,Generated material requisition for EV motor manufacturing.,Approved,8,2025-08-03
1859,PR-2025-1859,6,3,2025-08-02,2025-08-18,Generated material requisition for EV motor manufacturing.,Approved,9,2025-08-03
1860,PR-2025-1860,7,3,2025-08-02,2025-08-16,Generated material requisition for EV motor manufacturing.,Approved,10,2025-08-03
1861,PR-2025-1861,8,4,2025-08-03,2025-08-14,Generated material requisition for EV motor manufacturing.,Converted to PO,11,2025-08-04
1862,PR-2025-1862,9,4,2025-08-03,2025-08-13,Generated material requisition for EV motor manufacturing.,Approved,12,2025-08-04
1863,PR-2025-1863,10,5,2025-08-03,2025-08-06,Generated material requisition for EV motor manufacturing.,Approved,13,2025-08-04
1864,PR-2025-1864,11,5,2025-08-04,2025-08-10,Generated material requisition for EV motor manufacturing.,Approved,1,2025-08-05
1865,PR-2025-1865,12,6,2025-08-05,2025-08-24,Generated material requisition for EV motor manufacturing.,Approved,3,2025-08-06
1866,PR-2025-1866,13,6,2025-08-05,2025-08-14,Generated material requisition for EV motor manufacturing.,Approved,4,2025-08-06
1867,PR-2025-1867,1,1,2025-08-05,2025-08-20,Generated material requisition for EV motor manufacturing.,Approved,5,2025-08-06
1868,PR-2025-1868,3,2,2025-08-05,2025-08-20,Generated material requisition for EV motor manufacturing.,Approved,6,2025-08-06
1869,PR-2025-1869,4,2,2025-08-05,2025-08-13,Generated material requisition for EV motor manufacturing.,Approved,7,2025-08-06
1870,PR-2025-1870,5,1,2025-08-06,2025-08-12,Generated material requisition for EV motor manufacturing.,Approved,8,2025-08-07
1871,PR-2025-1871,6,3,2025-08-06,2025-08-21,Generated material requisition for EV motor manufacturing.,Converted to PO,9,2025-08-07
1872,PR-2025-1872,7,3,2025-08-06,2025-08-10,Generated material requisition for EV motor manufacturing.,Approved,10,2025-08-07
1873,PR-2025-1873,8,4,2025-08-06,2025-08-17,Generated material requisition for EV motor manufacturing.,Approved,11,2025-08-07
1874,PR-2025-1874,9,4,2025-08-07,2025-08-25,Generated material requisition for EV motor manufacturing.,Approved,12,2025-08-08
1875,PR-2025-1875,10,5,2025-08-07,2025-08-22,Generated material requisition for EV motor manufacturing.,Approved,13,2025-08-08
1876,PR-2025-1876,11,5,2025-08-08,2025-08-24,Generated material requisition for EV motor manufacturing.,Approved,1,2025-08-09
1877,PR-2025-1877,12,6,2025-08-08,2025-08-12,Generated material requisition for EV motor manufacturing.,Approved,3,2025-08-09
1878,PR-2025-1878,13,6,2025-08-08,2025-08-14,Generated material requisition for EV motor manufacturing.,Approved,4,2025-08-09
1879,PR-2025-1879,1,1,2025-08-09,2025-08-16,Generated material requisition for EV motor manufacturing.,Approved,5,2025-08-10
1880,PR-2025-1880,3,2,2025-08-09,2025-08-17,Generated material requisition for EV motor manufacturing.,Approved,6,2025-08-10
1881,PR-2025-1881,4,2,2025-08-09,2025-08-15,Generated material requisition for EV motor manufacturing.,Converted to PO,7,2025-08-10
1882,PR-2025-1882,5,1,2025-08-10,2025-08-30,Generated material requisition for EV motor manufacturing.,Approved,8,2025-08-11
1883,PR-2025-1883,6,3,2025-08-10,2025-08-15,Generated material requisition for EV motor manufacturing.,Approved,9,2025-08-11
1884,PR-2025-1884,7,3,2025-08-10,2025-08-25,Generated material requisition for EV motor manufacturing.,Approved,10,2025-08-11
1885,PR-2025-1885,8,4,2025-08-11,2025-08-24,Generated material requisition for EV motor manufacturing.,Approved,11,2025-08-12
1886,PR-2025-1886,9,4,2025-08-12,2025-08-25,Generated material requisition for EV motor manufacturing.,Approved,12,2025-08-13
1887,PR-2025-1887,10,5,2025-08-12,2025-08-18,Generated material requisition for EV motor manufacturing.,Approved,13,2025-08-13
1888,PR-2025-1888,11,5,2025-08-12,2025-08-20,Generated material requisition for EV motor manufacturing.,Approved,1,2025-08-13
1889,PR-2025-1889,12,6,2025-08-13,2025-08-26,Generated material requisition for EV motor manufacturing.,Approved,3,2025-08-14
1890,PR-2025-1890,13,6,2025-08-13,2025-08-21,Generated material requisition for EV motor manufacturing.,Approved,4,2025-08-14
1891,PR-2025-1891,1,1,2025-08-13,2025-08-28,Generated material requisition for EV motor manufacturing.,Converted to PO,5,2025-08-14
1892,PR-2025-1892,3,2,2025-08-13,2025-08-16,Generated material requisition for EV motor manufacturing.,Approved,6,2025-08-14
1893,PR-2025-1893,4,2,2025-08-14,2025-08-18,Generated material requisition for EV motor manufacturing.,Approved,7,2025-08-15
1894,PR-2025-1894,5,1,2025-08-15,2025-08-31,Generated material requisition for EV motor manufacturing.,Approved,8,2025-08-16
1895,PR-2025-1895,6,3,2025-08-15,2025-08-29,Generated material requisition for EV motor manufacturing.,Approved,9,2025-08-16
1896,PR-2025-1896,7,3,2025-08-15,2025-08-18,Generated material requisition for EV motor manufacturing.,Approved,10,2025-08-16
1897,PR-2025-1897,8,4,2025-08-15,2025-09-03,Generated material requisition for EV motor manufacturing.,Approved,11,2025-08-16
1898,PR-2025-1898,9,4,2025-08-16,2025-08-19,Generated material requisition for EV motor manufacturing.,Approved,12,2025-08-17
1899,PR-2025-1899,10,5,2025-08-16,2025-09-05,Generated material requisition for EV motor manufacturing.,Approved,13,2025-08-17
1900,PR-2025-1900,11,5,2025-08-16,2025-09-01,Generated material requisition for EV motor manufacturing.,Approved,1,2025-08-17
1901,PR-2025-1901,12,6,2025-08-17,2025-09-06,Generated material requisition for EV motor manufacturing.,Converted to PO,3,2025-08-18
1902,PR-2025-1902,13,6,2025-08-17,2025-09-06,Generated material requisition for EV motor manufacturing.,Approved,4,2025-08-18
1903,PR-2025-1903,1,1,2025-08-18,2025-08-26,Generated material requisition for EV motor manufacturing.,Approved,5,2025-08-19
1904,PR-2025-1904,3,2,2025-08-18,2025-09-03,Generated material requisition for EV motor manufacturing.,Approved,6,2025-08-19
1905,PR-2025-1905,4,2,2025-08-18,2025-08-24,Generated material requisition for EV motor manufacturing.,Approved,7,2025-08-19
1906,PR-2025-1906,5,1,2025-08-19,2025-08-30,Generated material requisition for EV motor manufacturing.,Approved,8,2025-08-20
1907,PR-2025-1907,6,3,2025-08-19,2025-08-26,Generated material requisition for EV motor manufacturing.,Approved,9,2025-08-20
1908,PR-2025-1908,7,3,2025-08-19,2025-08-30,Generated material requisition for EV motor manufacturing.,Approved,10,2025-08-20
1909,PR-2025-1909,8,4,2025-08-20,2025-09-07,Generated material requisition for EV motor manufacturing.,Approved,11,2025-08-21
1910,PR-2025-1910,9,4,2025-08-20,2025-08-30,Generated material requisition for EV motor manufacturing.,Approved,12,2025-08-21
1911,PR-2025-1911,10,5,2025-08-20,2025-08-24,Generated material requisition for EV motor manufacturing.,Converted to PO,13,2025-08-21
1912,PR-2025-1912,11,5,2025-08-20,2025-08-28,Generated material requisition for EV motor manufacturing.,Approved,1,2025-08-21
1913,PR-2025-1913,12,6,2025-08-20,2025-09-06,Generated material requisition for EV motor manufacturing.,Approved,3,2025-08-21
1914,PR-2025-1914,13,6,2025-08-20,2025-09-01,Generated material requisition for EV motor manufacturing.,Approved,4,2025-08-21
1915,PR-2025-1915,1,1,2025-08-21,2025-09-03,Generated material requisition for EV motor manufacturing.,Approved,5,2025-08-22
1916,PR-2025-1916,3,2,2025-08-21,2025-08-31,Generated material requisition for EV motor manufacturing.,Approved,6,2025-08-22
1917,PR-2025-1917,4,2,2025-08-22,2025-08-30,Generated material requisition for EV motor manufacturing.,Approved,7,2025-08-23
1918,PR-2025-1918,5,1,2025-08-22,2025-09-04,Generated material requisition for EV motor manufacturing.,Approved,8,2025-08-23
1919,PR-2025-1919,6,3,2025-08-22,2025-09-05,Generated material requisition for EV motor manufacturing.,Approved,9,2025-08-23
1920,PR-2025-1920,7,3,2025-08-22,2025-09-10,Generated material requisition for EV motor manufacturing.,Approved,10,2025-08-23
