bom_consumption_id,production_order_item_id,finished_item_id,consumed_item_id,planned_quantity,issued_quantity,actual_consumed_quantity,returned_quantity,wastage_quantity,uom,warehouse_location,batch_number,consumption_date,consumed_by,transaction_status,remarks
4055,833,101,8,230.000,234.600,230.000,0.000,4.600,No,Production Issue Store,BC-0004055,2024-09-22,6,Consumed,Generated BOM consumption from active BOM.
4056,833,101,11,23.000,23.460,23.000,0.000,0.460,No,Production Issue Store,BC-0004056,2024-09-22,7,Consumed,Generated BOM consumption from active BOM.
4057,834,102,12,24.000,24.480,24.000,0.000,0.480,No,Production Issue Store,BC-0004057,2024-09-24,7,Consumed,Generated BOM consumption from active BOM.
4058,834,102,15,24.000,24.480,24.000,0.000,0.480,No,Production Issue Store,BC-0004058,2024-09-24,8,Consumed,Generated BOM consumption from active BOM.
4059,835,100,13,37.000,37.740,37.000,0.000,0.740,No,Production Issue Store,BC-0004059,2024-09-25,8,Consumed,Generated BOM consumption from active BOM.
4060,835,100,16,37.000,37.740,37.000,0.000,0.740,No,Production Issue Store,BC-0004060,2024-09-25,9,Consumed,Generated BOM consumption from active BOM.
4061,836,101,17,22.000,22.440,22.000,0.000,0.440,No,Production Issue Store,BC-0004061,2024-09-21,9,Consumed,Generated BOM consumption from active BOM.
4062,836,101,19,22.000,22.440,22.000,0.000,0.440,No,Production Issue Store,BC-0004062,2024-09-21,10,Consumed,Generated BOM consumption from active BOM.
4063,837,102,19,22.000,22.440,22.000,0.000,0.440,No,Production Issue Store,BC-0004063,2024-09-21,10,Consumed,Generated BOM consumption from active BOM.
4064,837,102,20,22.000,22.440,22.000,0.000,0.440,No,Production Issue Store,BC-0004064,2024-09-21,11,Consumed,Generated BOM consumption from active BOM.
4065,838,100,20,6.000,6.120,6.000,0.000,0.120,No,Production Issue Store,BC-0004065,2024-09-23,11,Consumed,Generated BOM consumption from active BOM.
4066,838,100,23,12.000,12.240,12.000,0.000,0.240,No,Production Issue Store,BC-0004066,2024-09-23,12,Consumed,Generated BOM consumption from active BOM.
4067,839,101,24,10.000,10.200,10.000,0.000,0.200,No,Production Issue Store,BC-0004067,2024-09-29,12,Consumed,Generated BOM consumption from active BOM.
4068,839,101,21,5.000,5.100,5.000,0.000,0.100,No,Production Issue Store,BC-0004068,2024-09-29,13,Consumed,Generated BOM consumption from active BOM.
4069,840,102,21,30.000,30.600,30.000,0.000,0.600,No,Production Issue Store,BC-0004069,2024-09-28,13,Consumed,Generated BOM consumption from active BOM.
4070,840,102,78,60.000,61.200,60.000,0.000,1.200,No,Production Issue Store,BC-0004070,2024-09-28,1,Consumed,Generated BOM consumption from active BOM.
4071,841,100,78,60.000,61.200,60.000,0.000,1.200,No,Production Issue Store,BC-0004071,2024-09-28,1,Consumed,Generated BOM consumption from active BOM.
4072,841,100,79,60.000,61.200,60.000,0.000,1.200,No,Production Issue Store,BC-0004072,2024-09-28,3,Consumed,Generated BOM consumption from active BOM.
4073,842,101,79,42.000,42.840,42.000,0.000,0.840,No,Production Issue Store,BC-0004073,2024-09-26,3,Consumed,Generated BOM consumption from active BOM.
4074,842,101,26,42.000,42.840,42.000,0.000,0.840,No,Production Issue Store,BC-0004074,2024-09-26,4,Consumed,Generated BOM consumption from active BOM.
4075,843,102,26,34.000,34.680,34.000,0.000,0.680,No,Production Issue Store,BC-0004075,2024-09-25,4,Consumed,Generated BOM consumption from active BOM.
4076,843,102,27,34.000,34.680,34.000,0.000,0.680,No,Production Issue Store,BC-0004076,2024-09-25,5,Consumed,Generated BOM consumption from active BOM.
4077,844,100,27,18.000,18.360,18.000,0.000,0.360,No,Production Issue Store,BC-0004077,2024-09-26,5,Consumed,Generated BOM consumption from active BOM.
4078,844,100,29,32.400,33.048,32.400,0.000,0.648,kg,Production Issue Store,BC-0004078,2024-09-26,6,Consumed,Generated BOM consumption from active BOM.
4079,845,101,30,188.800,192.576,188.800,0.000,3.776,kg,Production Issue Store,BC-0004079,2024-09-27,6,Consumed,Generated BOM consumption from active BOM.
4080,845,101,33,236.000,240.720,236.000,0.000,4.720,m,Production Issue Store,BC-0004080,2024-09-27,7,Consumed,Generated BOM consumption from active BOM.
4081,846,102,34,200.000,204.000,200.000,0.000,4.000,m,Production Issue Store,BC-0004081,2024-09-26,7,Consumed,Generated BOM consumption from active BOM.
4082,846,102,35,40.000,40.800,40.000,0.000,0.800,No,Production Issue Store,BC-0004082,2024-09-26,8,Consumed,Generated BOM consumption from active BOM.
4083,847,100,35,40.000,40.800,40.000,0.000,0.800,No,Production Issue Store,BC-0004083,2024-09-29,8,Consumed,Generated BOM consumption from active BOM.
4084,847,100,38,120.000,122.400,120.000,0.000,2.400,No,Production Issue Store,BC-0004084,2024-09-29,9,Consumed,Generated BOM consumption from active BOM.
4085,848,101,38,42.000,42.840,42.000,0.000,0.840,No,Production Issue Store,BC-0004085,2024-09-28,9,Consumed,Generated BOM consumption from active BOM.
4086,848,101,56,504.000,514.080,504.000,0.000,10.080,No,Production Issue Store,BC-0004086,2024-09-28,10,Consumed,Generated BOM consumption from active BOM.
4087,849,102,57,2592.000,2643.840,2592.000,0.000,51.840,No,Production Issue Store,BC-0004087,2024-10-03,10,Consumed,Generated BOM consumption from active BOM.
4088,849,102,58,2592.000,2643.840,2592.000,0.000,51.840,No,Production Issue Store,BC-0004088,2024-10-03,11,Consumed,Generated BOM consumption from active BOM.
4089,850,100,58,360.000,367.200,360.000,0.000,7.200,No,Production Issue Store,BC-0004089,2024-10-03,11,Consumed,Generated BOM consumption from active BOM.
4090,850,100,59,360.000,367.200,360.000,0.000,7.200,No,Production Issue Store,BC-0004090,2024-10-03,12,Consumed,Generated BOM consumption from active BOM.
4091,851,101,59,2124.000,2166.480,2124.000,0.000,42.480,No,Production Issue Store,BC-0004091,2024-10-02,12,Consumed,Generated BOM consumption from active BOM.
4092,851,101,61,47.200,48.144,47.200,0.000,0.944,m,Production Issue Store,BC-0004092,2024-10-02,13,Consumed,Generated BOM consumption from active BOM.
4093,852,102,62,58.000,59.160,58.000,0.000,1.160,m,Production Issue Store,BC-0004093,2024-09-27,13,Consumed,Generated BOM consumption from active BOM.
4094,852,102,41,58.000,59.160,58.000,0.000,1.160,No,Production Issue Store,BC-0004094,2024-09-27,1,Consumed,Generated BOM consumption from active BOM.
4095,853,100,39,108.000,110.160,108.000,0.000,2.160,No,Production Issue Store,BC-0004095,2024-10-01,1,Consumed,Generated BOM consumption from active BOM.
4096,853,100,40,36.000,36.720,36.000,0.000,0.720,No,Production Issue Store,BC-0004096,2024-10-01,3,Consumed,Generated BOM consumption from active BOM.
4097,854,101,43,51.000,52.020,51.000,0.000,1.020,No,Production Issue Store,BC-0004097,2024-10-04,3,Consumed,Generated BOM consumption from active BOM.
4098,854,101,45,51.000,52.020,51.000,0.000,1.020,No,Production Issue Store,BC-0004098,2024-10-04,4,Consumed,Generated BOM consumption from active BOM.
4099,855,102,46,60.000,61.200,60.000,0.000,1.200,No,Production Issue Store,BC-0004099,2024-09-28,4,Consumed,Generated BOM consumption from active BOM.
4100,855,102,47,60.000,61.200,60.000,0.000,1.200,Set,Production Issue Store,BC-0004100,2024-09-28,5,Consumed,Generated BOM consumption from active BOM.
4101,856,100,47,36.000,36.720,36.000,0.000,0.720,Set,Production Issue Store,BC-0004101,2024-09-28,5,Consumed,Generated BOM consumption from active BOM.
4102,856,100,49,36.000,36.720,36.000,0.000,0.720,No,Production Issue Store,BC-0004102,2024-09-28,6,Consumed,Generated BOM consumption from active BOM.
4103,857,101,50,46.000,46.920,46.000,0.000,0.920,No,Production Issue Store,BC-0004103,2024-10-04,6,Consumed,Generated BOM consumption from active BOM.
4104,857,101,53,276.000,281.520,276.000,0.000,5.520,No,Production Issue Store,BC-0004104,2024-10-04,7,Consumed,Generated BOM consumption from active BOM.
4105,858,102,54,288.000,293.760,288.000,0.000,5.760,No,Production Issue Store,BC-0004105,2024-09-29,7,Consumed,Generated BOM consumption from active BOM.
4106,858,102,65,432.000,440.640,432.000,0.000,8.640,No,Production Issue Store,BC-0004106,2024-09-29,8,Consumed,Generated BOM consumption from active BOM.
4107,859,100,63,280.000,285.600,280.000,0.000,5.600,No,Production Issue Store,BC-0004107,2024-10-01,8,Consumed,Generated BOM consumption from active BOM.
4108,859,100,66,280.000,285.600,280.000,0.000,5.600,No,Production Issue Store,BC-0004108,2024-10-01,9,Consumed,Generated BOM consumption from active BOM.
4109,860,101,67,230.000,234.600,230.000,0.000,4.600,No,Production Issue Store,BC-0004109,2024-09-30,9,Consumed,Generated BOM consumption from active BOM.
4110,860,101,70,230.000,234.600,230.000,0.000,4.600,No,Production Issue Store,BC-0004110,2024-09-30,10,Consumed,Generated BOM consumption from active BOM.
4111,861,102,71,492.000,501.840,492.000,0.000,9.840,No,Production Issue Store,BC-0004111,2024-10-01,10,Consumed,Generated BOM consumption from active BOM.
4112,861,102,74,492.000,501.840,492.000,0.000,9.840,No,Production Issue Store,BC-0004112,2024-10-01,11,Consumed,Generated BOM consumption from active BOM.
4113,862,100,72,144.000,146.880,144.000,0.000,2.880,No,Production Issue Store,BC-0004113,2024-10-02,11,Consumed,Generated BOM consumption from active BOM.
4114,862,100,75,36.000,36.720,36.000,0.000,0.720,No,Production Issue Store,BC-0004114,2024-10-02,12,Consumed,Generated BOM consumption from active BOM.
4115,863,101,76,30.000,30.600,30.000,0.000,0.600,No,Production Issue Store,BC-0004115,2024-09-29,12,Consumed,Generated BOM consumption from active BOM.
4116,863,101,80,2700.000,2754.000,2700.000,0.000,54.000,ml,Production Issue Store,BC-0004116,2024-09-29,13,Consumed,Generated BOM consumption from active BOM.
4117,864,102,80,6000.000,6120.000,6000.000,0.000,120.000,ml,Production Issue Store,BC-0004117,2024-10-01,13,Consumed,Generated BOM consumption from active BOM.
4118,864,102,81,1600.000,1632.000,1600.000,0.000,32.000,g,Production Issue Store,BC-0004118,2024-10-01,1,Consumed,Generated BOM consumption from active BOM.
4119,865,100,81,150.000,153.000,150.000,0.000,3.000,g,Production Issue Store,BC-0004119,2024-10-03,1,Consumed,Generated BOM consumption from active BOM.
4120,865,100,82,25.000,25.500,25.000,0.000,0.500,ml,Production Issue Store,BC-0004120,2024-10-03,3,Consumed,Generated BOM consumption from active BOM.
4121,866,101,82,456.000,465.120,456.000,0.000,9.120,ml,Production Issue Store,BC-0004121,2024-10-05,3,Consumed,Generated BOM consumption from active BOM.
4122,866,101,83,1710.000,1744.200,1710.000,0.000,34.200,g,Production Issue Store,BC-0004122,2024-10-05,4,Consumed,Generated BOM consumption from active BOM.
4123,867,102,83,950.000,969.000,950.000,0.000,19.000,g,Production Issue Store,BC-0004123,2024-10-07,4,Consumed,Generated BOM consumption from active BOM.
4124,867,102,84,4750.000,4845.000,4750.000,0.000,95.000,ml,Production Issue Store,BC-0004124,2024-10-07,5,Consumed,Generated BOM consumption from active BOM.
4125,868,100,84,4900.000,4998.000,4900.000,0.000,98.000,ml,Production Issue Store,BC-0004125,2024-10-04,5,Consumed,Generated BOM consumption from active BOM.
4126,868,100,85,490.000,499.800,490.000,0.000,9.800,g,Production Issue Store,BC-0004126,2024-10-04,6,Consumed,Generated BOM consumption from active BOM.
4127,869,101,85,420.000,428.400,420.000,0.000,8.400,g,Production Issue Store,BC-0004127,2024-10-07,6,Consumed,Generated BOM consumption from active BOM.
4128,869,101,86,224.000,228.480,224.000,0.000,4.480,g,Production Issue Store,BC-0004128,2024-10-07,7,Consumed,Generated BOM consumption from active BOM.
4129,870,102,86,230.000,234.600,230.000,0.000,4.600,g,Production Issue Store,BC-0004129,2024-10-01,7,Consumed,Generated BOM consumption from active BOM.
4130,870,102,87,460.000,469.200,460.000,0.000,9.200,g,Production Issue Store,BC-0004130,2024-10-01,8,Consumed,Generated BOM consumption from active BOM.
4131,871,100,87,150.000,153.000,150.000,0.000,3.000,g,Production Issue Store,BC-0004131,2024-10-05,8,Consumed,Generated BOM consumption from active BOM.
4132,871,100,94,15.000,15.300,15.000,0.000,0.300,No,Production Issue Store,BC-0004132,2024-10-05,9,Consumed,Generated BOM consumption from active BOM.
4133,872,101,94,49.000,49.980,49.000,0.000,0.980,No,Production Issue Store,BC-0004133,2024-10-03,9,Consumed,Generated BOM consumption from active BOM.
4134,872,101,95,49.000,49.980,49.000,0.000,0.980,No,Production Issue Store,BC-0004134,2024-10-03,10,Consumed,Generated BOM consumption from active BOM.
4135,873,102,95,31.000,31.620,31.000,0.000,0.620,No,Production Issue Store,BC-0004135,2024-10-03,10,Consumed,Generated BOM consumption from active BOM.
4136,873,102,96,31.000,31.620,31.000,0.000,0.620,No,Production Issue Store,BC-0004136,2024-10-03,11,Consumed,Generated BOM consumption from active BOM.
4137,874,100,96,31.000,31.620,31.000,0.000,0.620,No,Production Issue Store,BC-0004137,2024-10-07,11,Consumed,Generated BOM consumption from active BOM.
4138,874,100,97,31.000,31.620,31.000,0.000,0.620,No,Production Issue Store,BC-0004138,2024-10-07,12,Consumed,Generated BOM consumption from active BOM.
4139,875,101,97,40.000,40.800,40.000,0.000,0.800,No,Production Issue Store,BC-0004139,2024-10-05,12,Consumed,Generated BOM consumption from active BOM.
4140,875,101,88,40.000,40.800,40.000,0.000,0.800,No,Production Issue Store,BC-0004140,2024-10-05,13,Consumed,Generated BOM consumption from active BOM.
4141,876,102,88,49.000,49.980,49.000,0.000,0.980,No,Production Issue Store,BC-0004141,2024-10-08,13,Consumed,Generated BOM consumption from active BOM.
4142,876,102,89,98.000,99.960,98.000,0.000,1.960,No,Production Issue Store,BC-0004142,2024-10-08,1,Consumed,Generated BOM consumption from active BOM.
4143,877,100,89,82.000,83.640,82.000,0.000,1.640,No,Production Issue Store,BC-0004143,2024-10-05,1,Consumed,Generated BOM consumption from active BOM.
4144,877,100,90,41.000,41.820,41.000,0.000,0.820,Sheet,Production Issue Store,BC-0004144,2024-10-05,3,Consumed,Generated BOM consumption from active BOM.
4145,878,101,90,30.000,30.600,30.000,0.000,0.600,Sheet,Production Issue Store,BC-0004145,2024-10-02,3,Consumed,Generated BOM consumption from active BOM.
4146,878,101,91,30.000,30.600,30.000,0.000,0.600,No,Production Issue Store,BC-0004146,2024-10-02,4,Consumed,Generated BOM consumption from active BOM.
4147,879,102,91,53.000,54.060,53.000,0.000,1.060,No,Production Issue Store,BC-0004147,2024-10-04,4,Consumed,Generated BOM consumption from active BOM.
4148,879,102,92,79.500,81.090,79.500,0.000,1.590,m,Production Issue Store,BC-0004148,2024-10-04,5,Consumed,Generated BOM consumption from active BOM.
4149,880,100,92,56.000,57.120,56.000,0.000,1.120,m,Production Issue Store,BC-0004149,2024-10-08,5,Consumed,Generated BOM consumption from active BOM.
4150,880,100,93,56.000,57.120,56.000,0.000,1.120,No,Production Issue Store,BC-0004150,2024-10-08,6,Consumed,Generated BOM consumption from active BOM.
4151,881,101,93,60.000,61.200,60.000,0.000,1.200,No,Production Issue Store,BC-0004151,2024-10-04,6,Consumed,Generated BOM consumption from active BOM.
4152,881,101,98,60.000,61.200,60.000,0.000,1.200,No,Production Issue Store,BC-0004152,2024-10-04,7,Consumed,Generated BOM consumption from active BOM.
4153,882,102,98,10.000,10.200,10.000,0.000,0.200,No,Production Issue Store,BC-0004153,2024-10-03,7,Consumed,Generated BOM consumption from active BOM.
4154,882,102,99,10.000,10.200,10.000,0.000,0.200,No,Production Issue Store,BC-0004154,2024-10-03,8,Consumed,Generated BOM consumption from active BOM.
4155,883,100,99,55.000,56.100,55.000,0.000,1.100,No,Production Issue Store,BC-0004155,2024-10-08,8,Consumed,Generated BOM consumption from active BOM.
4156,883,100,1,55.000,56.100,55.000,0.000,1.100,No,Production Issue Store,BC-0004156,2024-10-08,9,Consumed,Generated BOM consumption from active BOM.
4157,884,101,2,13.000,13.260,13.000,0.000,0.260,No,Production Issue Store,BC-0004157,2024-10-10,9,Consumed,Generated BOM consumption from active BOM.
4158,884,101,5,13.000,13.260,13.000,0.000,0.260,No,Production Issue Store,BC-0004158,2024-10-10,10,Consumed,Generated BOM consumption from active BOM.
4159,885,102,6,38.000,38.760,38.000,0.000,0.760,No,Production Issue Store,BC-0004159,2024-10-09,10,Consumed,Generated BOM consumption from active BOM.
4160,885,102,9,456.000,465.120,456.000,0.000,9.120,No,Production Issue Store,BC-0004160,2024-10-09,11,Consumed,Generated BOM consumption from active BOM.
4161,886,100,7,320.000,326.400,320.000,0.000,6.400,No,Production Issue Store,BC-0004161,2024-10-09,11,Consumed,Generated BOM consumption from active BOM.
4162,886,100,10,40.000,40.800,40.000,0.000,0.800,No,Production Issue Store,BC-0004162,2024-10-09,12,Consumed,Generated BOM consumption from active BOM.
4163,887,101,11,16.000,16.320,16.000,0.000,0.320,No,Production Issue Store,BC-0004163,2024-10-10,12,Consumed,Generated BOM consumption from active BOM.
4164,887,101,14,16.000,16.320,16.000,0.000,0.320,No,Production Issue Store,BC-0004164,2024-10-10,13,Consumed,Generated BOM consumption from active BOM.
4165,888,102,15,5.000,5.100,5.000,0.000,0.100,No,Production Issue Store,BC-0004165,2024-10-07,13,Consumed,Generated BOM consumption from active BOM.
4166,888,102,18,5.000,5.100,5.000,0.000,0.100,No,Production Issue Store,BC-0004166,2024-10-07,1,Consumed,Generated BOM consumption from active BOM.
4167,889,100,16,57.000,58.140,57.000,0.000,1.140,No,Production Issue Store,BC-0004167,2024-10-08,1,Consumed,Generated BOM consumption from active BOM.
4168,889,100,19,57.000,58.140,57.000,0.000,1.140,No,Production Issue Store,BC-0004168,2024-10-08,3,Consumed,Generated BOM consumption from active BOM.
