po_id,po_number,pr_id,vendor_id,department_id,po_date,expected_delivery_date,payment_terms,delivery_terms,billing_address,shipping_address,subtotal_amount,tax_amount,freight_charges,discount_amount,currency,po_status,approval_status,approved_by,approved_date,remarks
1649,PO-2025-1649,1499,19,3,2025-04-24,2025-05-08,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",19000.12,3420.02,1100.00,0.00,INR,Issued,Approved,10,2025-04-24,Generated purchase order from approved PR.
1650,PO-2025-1650,1500,20,3,2025-04-25,2025-05-05,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",593600.00,106848.00,1175.00,0.00,INR,Issued,Approved,11,2025-04-25,Generated purchase order from approved PR.
1651,PO-2025-1651,1501,21,4,2025-04-28,2025-05-21,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",2480.00,446.40,1250.00,0.00,INR,Issued,Approved,12,2025-04-28,Generated purchase order from approved PR.
1652,PO-2025-1652,1502,22,4,2025-04-24,2025-05-03,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",13621.30,2451.83,1325.00,0.00,INR,Issued,Approved,13,2025-04-24,Generated purchase order from approved PR.
1653,PO-2025-1653,1503,23,5,2025-04-25,2025-05-07,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",536.30,96.53,1400.00,0.00,INR,Issued,Approved,1,2025-04-25,Generated purchase order from approved PR.
1654,PO-2025-1654,1504,24,5,2025-04-28,2025-05-11,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",146561.25,26381.03,1475.00,0.00,INR,Issued,Approved,3,2025-04-28,Generated purchase order from approved PR.
1655,PO-2025-1655,1505,25,6,2025-04-22,2025-04-29,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",2976.48,535.77,1550.00,0.00,INR,Issued,Approved,4,2025-04-22,Generated purchase order from approved PR.
1656,PO-2025-1656,1506,26,6,2025-04-23,2025-05-05,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",21850.00,3933.00,1625.00,0.00,INR,Issued,Approved,5,2025-04-23,Generated purchase order from approved PR.
1657,PO-2025-1657,1507,27,1,2025-04-25,2025-05-16,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",245.22,44.14,1700.00,0.00,INR,Issued,Approved,6,2025-04-25,Generated purchase order from approved PR.
1658,PO-2025-1658,1508,28,2,2025-04-29,2025-05-06,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",10135.20,1824.34,1775.00,0.00,INR,Issued,Approved,7,2025-04-29,Generated purchase order from approved PR.
1659,PO-2025-1659,1509,29,2,2025-04-29,2025-05-15,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",407.40,73.33,1850.00,0.00,INR,Issued,Approved,8,2025-04-29,Generated purchase order from approved PR.
1660,PO-2025-1660,1510,30,1,2025-04-26,2025-05-08,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",129.32,23.28,1925.00,0.00,INR,Issued,Approved,9,2025-04-26,Generated purchase order from approved PR.
1661,PO-2025-1661,1511,31,3,2025-04-27,2025-05-05,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",632.50,113.85,500.00,0.00,INR,Issued,Approved,10,2025-04-27,Generated purchase order from approved PR.
1662,PO-2025-1662,1512,32,3,2025-05-01,2025-05-06,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",320.04,57.61,575.00,0.00,INR,Issued,Approved,11,2025-05-01,Generated purchase order from approved PR.
1663,PO-2025-1663,1513,33,4,2025-04-25,2025-05-05,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",3532.90,635.92,650.00,0.00,INR,Issued,Approved,12,2025-04-25,Generated purchase order from approved PR.
1664,PO-2025-1664,1514,34,4,2025-04-26,2025-05-02,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",2257.20,406.30,725.00,0.00,INR,Issued,Approved,13,2025-04-26,Generated purchase order from approved PR.
1665,PO-2025-1665,1515,35,5,2025-04-28,2025-05-10,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",135.68,24.42,800.00,0.00,INR,Issued,Approved,1,2025-04-28,Generated purchase order from approved PR.
1666,PO-2025-1666,1516,1,5,2025-04-26,2025-05-16,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",384.00,69.12,875.00,0.00,INR,Issued,Approved,3,2025-04-26,Generated purchase order from approved PR.
1667,PO-2025-1667,1517,2,6,2025-05-02,2025-05-20,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",4329.45,779.30,950.00,0.00,INR,Issued,Approved,4,2025-05-02,Generated purchase order from approved PR.
1668,PO-2025-1668,1518,3,6,2025-04-29,2025-05-22,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",3578.22,644.08,1025.00,0.00,INR,Issued,Approved,5,2025-04-29,Generated purchase order from approved PR.
1669,PO-2025-1669,1519,4,1,2025-04-29,2025-05-12,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",101475.38,18265.57,1100.00,0.00,INR,Issued,Approved,6,2025-04-29,Generated purchase order from approved PR.
1670,PO-2025-1670,1520,5,2,2025-04-27,2025-05-15,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",17315.10,3116.72,1175.00,0.00,INR,Issued,Approved,7,2025-04-27,Generated purchase order from approved PR.
1671,PO-2025-1671,1521,6,2,2025-04-27,2025-05-14,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",8331.50,1499.67,1250.00,0.00,INR,Issued,Approved,8,2025-04-27,Generated purchase order from approved PR.
1672,PO-2025-1672,1522,7,1,2025-05-03,2025-05-12,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",487.68,87.78,1325.00,0.00,INR,Issued,Approved,9,2025-05-03,Generated purchase order from approved PR.
1673,PO-2025-1673,1523,8,3,2025-05-02,2025-05-12,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",23093.76,4156.88,1400.00,0.00,INR,Issued,Approved,10,2025-05-02,Generated purchase order from approved PR.
1674,PO-2025-1674,1524,9,3,2025-04-30,2025-05-15,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",150.72,27.13,1475.00,0.00,INR,Issued,Approved,11,2025-04-30,Generated purchase order from approved PR.
1675,PO-2025-1675,1525,10,4,2025-04-29,2025-05-19,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",8586.00,1545.48,1550.00,0.00,INR,Issued,Approved,12,2025-04-29,Generated purchase order from approved PR.
1676,PO-2025-1676,1526,11,4,2025-04-30,2025-05-13,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",1518.00,273.24,1625.00,0.00,INR,Issued,Approved,13,2025-04-30,Generated purchase order from approved PR.
1677,PO-2025-1677,1527,12,5,2025-05-04,2025-05-13,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",2070.60,372.71,1700.00,0.00,INR,Issued,Approved,1,2025-05-04,Generated purchase order from approved PR.
1678,PO-2025-1678,1528,13,5,2025-05-02,2025-05-25,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",169.88,30.58,1775.00,0.00,INR,Issued,Approved,3,2025-05-02,Generated purchase order from approved PR.
1679,PO-2025-1679,1529,14,6,2025-05-01,2025-05-08,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",163.75,29.48,1850.00,0.00,INR,Issued,Approved,4,2025-05-01,Generated purchase order from approved PR.
1680,PO-2025-1680,1530,15,6,2025-04-30,2025-05-23,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",113.05,20.35,1925.00,0.00,INR,Issued,Approved,5,2025-04-30,Generated purchase order from approved PR.
1681,PO-2025-1681,1531,16,1,2025-05-05,2025-05-25,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",3080.00,554.40,500.00,0.00,INR,Issued,Approved,6,2025-05-05,Generated purchase order from approved PR.
1682,PO-2025-1682,1532,17,2,2025-05-01,2025-05-21,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",60.96,10.97,575.00,0.00,INR,Issued,Approved,7,2025-05-01,Generated purchase order from approved PR.
1683,PO-2025-1683,1533,18,2,2025-05-02,2025-05-22,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",762.20,137.20,650.00,0.00,INR,Issued,Approved,8,2025-05-02,Generated purchase order from approved PR.
1684,PO-2025-1684,1534,19,1,2025-05-07,2025-05-15,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",1449.36,260.88,725.00,0.00,INR,Issued,Approved,9,2025-05-07,Generated purchase order from approved PR.
1685,PO-2025-1685,1535,20,3,2025-05-07,2025-05-24,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",1161.76,209.12,800.00,0.00,INR,Issued,Approved,10,2025-05-07,Generated purchase order from approved PR.
1686,PO-2025-1686,1536,21,3,2025-05-06,2025-05-25,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",692.00,124.56,875.00,0.00,INR,Issued,Approved,11,2025-05-06,Generated purchase order from approved PR.
1687,PO-2025-1687,1537,22,4,2025-05-03,2025-05-22,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",458577.00,82543.86,950.00,0.00,INR,Issued,Approved,12,2025-05-03,Generated purchase order from approved PR.
1688,PO-2025-1688,1538,23,4,2025-05-03,2025-05-13,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",6526.38,1174.75,1025.00,0.00,INR,Issued,Approved,13,2025-05-03,Generated purchase order from approved PR.
1689,PO-2025-1689,1539,24,5,2025-05-02,2025-05-10,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",719169.00,129450.42,1100.00,0.00,INR,Issued,Approved,1,2025-05-02,Generated purchase order from approved PR.
1690,PO-2025-1690,1540,25,5,2025-05-09,2025-05-20,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",101787.03,18321.67,1175.00,0.00,INR,Issued,Approved,3,2025-05-09,Generated purchase order from approved PR.
1691,PO-2025-1691,1541,26,6,2025-05-05,2025-05-19,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",756800.00,136224.00,1250.00,0.00,INR,Issued,Approved,4,2025-05-05,Generated purchase order from approved PR.
1692,PO-2025-1692,1542,27,6,2025-05-07,2025-05-22,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",16133.00,2903.94,1325.00,0.00,INR,Issued,Approved,5,2025-05-07,Generated purchase order from approved PR.
1693,PO-2025-1693,1543,28,1,2025-05-06,2025-05-26,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",20023.20,3604.18,1400.00,0.00,INR,Issued,Approved,6,2025-05-06,Generated purchase order from approved PR.
1694,PO-2025-1694,1544,29,2,2025-05-06,2025-05-25,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",3816.25,686.93,1475.00,0.00,INR,Issued,Approved,7,2025-05-06,Generated purchase order from approved PR.
1695,PO-2025-1695,1545,30,2,2025-05-09,2025-05-26,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",93110.40,16759.87,1550.00,0.00,INR,Issued,Approved,8,2025-05-09,Generated purchase order from approved PR.
1696,PO-2025-1696,1546,31,1,2025-05-06,2025-05-16,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",3690.00,664.20,1625.00,0.00,INR,Issued,Approved,9,2025-05-06,Generated purchase order from approved PR.
1697,PO-2025-1697,1547,32,3,2025-05-11,2025-05-25,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",33495.00,6029.10,1700.00,0.00,INR,Issued,Approved,10,2025-05-11,Generated purchase order from approved PR.
1698,PO-2025-1698,1548,33,3,2025-05-08,2025-05-19,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",2255.70,406.03,1775.00,0.00,INR,Issued,Approved,11,2025-05-08,Generated purchase order from approved PR.
1699,PO-2025-1699,1549,34,4,2025-05-08,2025-05-17,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",10868.00,1956.24,1850.00,0.00,INR,Issued,Approved,12,2025-05-08,Generated purchase order from approved PR.
1700,PO-2025-1700,1550,35,4,2025-05-13,2025-05-18,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",381.00,68.58,1925.00,0.00,INR,Issued,Approved,13,2025-05-13,Generated purchase order from approved PR.
1701,PO-2025-1701,1551,1,5,2025-05-14,2025-05-25,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",49560.00,8920.80,500.00,0.00,INR,Issued,Approved,1,2025-05-14,Generated purchase order from approved PR.
1702,PO-2025-1702,1552,2,5,2025-05-14,2025-05-23,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",3766.18,677.91,575.00,0.00,INR,Issued,Approved,3,2025-05-14,Generated purchase order from approved PR.
1703,PO-2025-1703,1553,3,6,2025-05-14,2025-05-29,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",405408.00,72973.44,650.00,0.00,INR,Issued,Approved,4,2025-05-14,Generated purchase order from approved PR.
1704,PO-2025-1704,1554,4,6,2025-05-14,2025-05-20,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",497.42,89.54,725.00,0.00,INR,Issued,Approved,5,2025-05-14,Generated purchase order from approved PR.
1705,PO-2025-1705,1555,5,1,2025-05-14,2025-05-24,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",35298.00,6353.64,800.00,0.00,INR,Issued,Approved,6,2025-05-14,Generated purchase order from approved PR.
1706,PO-2025-1706,1556,6,2,2025-05-12,2025-05-17,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",448.00,80.64,875.00,0.00,INR,Issued,Approved,7,2025-05-12,Generated purchase order from approved PR.
1707,PO-2025-1707,1557,7,2,2025-05-16,2025-06-02,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",2496.90,449.44,950.00,0.00,INR,Issued,Approved,8,2025-05-16,Generated purchase order from approved PR.
1708,PO-2025-1708,1558,8,1,2025-05-16,2025-05-31,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",771264.00,138827.52,1025.00,0.00,INR,Issued,Approved,9,2025-05-16,Generated purchase order from approved PR.
1709,PO-2025-1709,1559,9,3,2025-05-11,2025-05-22,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",3887.40,699.73,1100.00,0.00,INR,Issued,Approved,10,2025-05-11,Generated purchase order from approved PR.
1710,PO-2025-1710,1560,10,3,2025-05-14,2025-05-21,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",3036264.00,546527.52,1175.00,0.00,INR,Issued,Approved,11,2025-05-14,Generated purchase order from approved PR.
1711,PO-2025-1711,1561,11,4,2025-05-17,2025-06-09,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",5200.00,936.00,1250.00,0.00,INR,Issued,Approved,12,2025-05-17,Generated purchase order from approved PR.
1712,PO-2025-1712,1562,12,4,2025-05-15,2025-05-31,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",1027180.00,184892.40,1325.00,0.00,INR,Issued,Approved,13,2025-05-15,Generated purchase order from approved PR.
1713,PO-2025-1713,1563,13,5,2025-05-16,2025-06-02,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",10938.60,1968.95,1400.00,0.00,INR,Issued,Approved,1,2025-05-16,Generated purchase order from approved PR.
1714,PO-2025-1714,1564,14,5,2025-05-12,2025-05-27,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",11286.00,2031.48,1475.00,0.00,INR,Issued,Approved,3,2025-05-12,Generated purchase order from approved PR.
1715,PO-2025-1715,1565,15,6,2025-05-17,2025-06-06,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",100912.00,18164.16,1550.00,0.00,INR,Issued,Approved,4,2025-05-17,Generated purchase order from approved PR.
