production_order_item_id,production_order_id,item_id,planned_quantity,produced_quantity,accepted_quantity,rejected_quantity,uom,production_stage,line_status,remarks
1627,1627,100,65.000,61.000,60.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1628,1628,101,46.000,42.000,41.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1629,1629,102,34.000,32.000,32.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1630,1630,100,42.000,40.000,39.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1631,1631,101,25.000,22.000,21.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1632,1632,102,23.000,19.000,18.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1633,1633,100,38.000,34.000,34.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1634,1634,101,54.000,51.000,51.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1635,1635,102,10.000,7.000,7.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1636,1636,100,12.000,11.000,10.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1637,1637,101,17.000,14.000,14.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1638,1638,102,18.000,17.000,16.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1639,1639,100,14.000,12.000,11.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1640,1640,101,12.000,11.000,10.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1641,1641,102,6.000,4.000,4.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1642,1642,100,27.000,25.000,24.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1643,1643,101,48.000,44.000,43.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1644,1644,102,15.000,11.000,11.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1645,1645,100,25.000,22.000,22.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1646,1646,101,60.000,59.000,58.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1647,1647,102,17.000,14.000,13.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1648,1648,100,60.000,59.000,58.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1649,1649,101,37.000,33.000,32.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1650,1650,102,48.000,45.000,45.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1651,1651,100,26.000,24.000,23.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1652,1652,101,25.000,22.000,21.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1653,1653,102,30.000,26.000,25.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1654,1654,100,15.000,12.000,12.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1655,1655,101,25.000,22.000,21.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1656,1656,102,55.000,54.000,54.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1657,1657,100,7.000,5.000,4.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1658,1658,101,38.000,35.000,35.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1659,1659,102,47.000,43.000,42.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1660,1660,100,16.000,12.000,11.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1661,1661,101,13.000,11.000,10.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1662,1662,102,36.000,35.000,34.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1663,1663,100,19.000,16.000,16.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1664,1664,101,61.000,58.000,58.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1665,1665,102,15.000,14.000,13.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1666,1666,100,15.000,11.000,11.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1667,1667,101,25.000,22.000,22.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1668,1668,102,24.000,22.000,22.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1669,1669,100,13.000,11.000,11.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1670,1670,101,43.000,41.000,40.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1671,1671,102,26.000,24.000,23.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1672,1672,100,38.000,34.000,34.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1673,1673,101,18.000,17.000,17.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1674,1674,102,11.000,8.000,8.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1675,1675,100,9.000,7.000,7.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1676,1676,101,10.000,7.000,6.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1677,1677,102,56.000,52.000,51.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1678,1678,100,18.000,17.000,17.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1679,1679,101,25.000,22.000,22.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1680,1680,102,38.000,35.000,35.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1681,1681,100,12.000,9.000,8.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1682,1682,101,41.000,37.000,37.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1683,1683,102,38.000,35.000,34.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1684,1684,100,51.000,47.000,47.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1685,1685,101,12.000,10.000,10.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1686,1686,102,5.000,4.000,4.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1687,1687,100,49.000,48.000,48.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1688,1688,101,30.000,26.000,25.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1689,1689,102,8.000,6.000,6.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1690,1690,100,37.000,35.000,35.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1691,1691,101,33.000,29.000,29.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1692,1692,102,60.000,58.000,57.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1693,1693,100,60.000,56.000,56.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1694,1694,101,37.000,35.000,35.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1695,1695,102,18.000,14.000,13.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1696,1696,100,48.000,45.000,45.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1697,1697,101,16.000,15.000,14.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1698,1698,102,53.000,51.000,51.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1699,1699,100,43.000,39.000,38.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1700,1700,101,26.000,23.000,22.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1701,1701,102,60.000,59.000,58.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1702,1702,100,33.000,32.000,31.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1703,1703,101,29.000,25.000,24.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1704,1704,102,18.000,16.000,15.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1705,1705,100,42.000,39.000,39.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1706,1706,101,19.000,18.000,18.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1707,1707,102,15.000,12.000,11.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1708,1708,100,14.000,10.000,10.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1709,1709,101,43.000,40.000,39.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1710,1710,102,58.000,55.000,54.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1711,1711,100,21.000,19.000,18.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1712,1712,101,19.000,17.000,17.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1713,1713,102,40.000,38.000,38.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1714,1714,100,17.000,14.000,13.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1715,1715,101,13.000,9.000,9.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1716,1716,102,40.000,39.000,38.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1717,1717,100,36.000,33.000,32.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1718,1718,101,11.000,7.000,6.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1719,1719,102,21.000,18.000,18.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1720,1720,100,18.000,16.000,15.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1721,1721,101,45.000,42.000,42.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1722,1722,102,43.000,42.000,41.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1723,1723,100,49.000,47.000,46.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1724,1724,101,13.000,10.000,9.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1725,1725,102,55.000,51.000,50.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1726,1726,100,19.000,15.000,15.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1727,1727,101,62.000,60.000,59.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1728,1728,102,54.000,53.000,53.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1729,1729,100,30.000,29.000,29.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1730,1730,101,51.000,48.000,47.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1731,1731,102,42.000,41.000,41.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1732,1732,100,50.000,46.000,46.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1733,1733,101,9.000,6.000,5.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1734,1734,102,13.000,9.000,8.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1735,1735,100,59.000,55.000,55.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1736,1736,101,51.000,49.000,48.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1737,1737,102,39.000,38.000,37.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1738,1738,100,24.000,22.000,21.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1739,1739,101,30.000,27.000,26.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1740,1740,102,31.000,27.000,27.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1741,1741,100,29.000,28.000,28.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1742,1742,101,41.000,39.000,38.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1743,1743,102,48.000,45.000,45.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1744,1744,100,26.000,25.000,25.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1745,1745,101,51.000,50.000,50.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1746,1746,102,14.000,11.000,10.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1747,1747,100,50.000,49.000,49.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1748,1748,101,46.000,42.000,41.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
1749,1749,102,35.000,31.000,31.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
1750,1750,100,26.000,25.000,24.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
