bom_consumption_id,production_order_item_id,finished_item_id,consumed_item_id,planned_quantity,issued_quantity,actual_consumed_quantity,returned_quantity,wastage_quantity,uom,warehouse_location,batch_number,consumption_date,consumed_by,transaction_status,remarks,created_at,updated_at
1416,163,106,13,22.500,15.034,14.625,0.146,0.263,No,ROTR_WIP,MEC004-20250711-1629,2025-07-11,1,Partially Consumed,Partially Consumed material consumption for PROD202507100163; Rotor Assembly,2025-07-11 09:56:00,2025-07-11 16:28:00
1417,163,106,23,90.000,91.800,90.000,1.800,0.000,No,ROTR_WIP,BRG001-20250713-1630,2025-07-13,1,Returned,Returned material consumption for PROD202507100163; Rotor Assembly,2025-07-13 09:03:00,2025-07-13 16:39:00
1418,163,106,21,3.600,2.359,2.340,0.000,0.019,No,ROTR_WIP,MEC012-20250715-1631,2025-07-15,1,Partially Consumed,Partially Consumed material consumption for PROD202507100163; Rotor Assembly,2025-07-15 09:10:00,2025-07-15 16:50:00
1419,163,106,78,2.250,2.291,2.250,0.000,0.041,No,ROTR_WIP,FAS016-20250712-1632,2025-07-12,1,Returned,Returned material consumption for PROD202507100163; Rotor Assembly,2025-07-12 09:17:00,2025-07-12 16:01:00
1420,163,106,79,180.000,119.340,117.000,2.340,0.000,No,ROTR_WIP,FAS017-20250714-1633,2025-07-14,1,Partially Consumed,Partially Consumed material consumption for PROD202507100163; Rotor Assembly,2025-07-14 09:24:00,2025-07-14 16:12:00
1421,163,106,82,180.000,183.240,180.000,1.800,1.440,ml,ROTR_WIP,CON003-20250711-1634,2025-07-11,1,Returned,Returned material consumption for PROD202507100163; Rotor Assembly,2025-07-11 09:31:00,2025-07-11 16:23:00
1422,164,107,7,25.000,8.820,8.750,0.000,0.070,No,ROTR_WIP,MAG001-20250722-1635,2025-07-22,1,Issued,Issued material consumption for PROD202507200164; Rotor Assembly,2025-07-22 09:38:00,2025-07-22 16:34:00
1423,164,107,10,31.250,11.135,10.938,0.000,0.197,No,ROTR_WIP,MEC001-20250720-1636,2025-07-20,1,Issued,Issued material consumption for PROD202507200164; Rotor Assembly,2025-07-20 09:45:00,2025-07-20 16:45:00
1424,164,107,13,12.500,8.288,8.125,0.163,0.000,No,ROTR_WIP,MEC004-20250722-1637,2025-07-22,1,Partially Consumed,Partially Consumed material consumption for PROD202507200164; Rotor Assembly,2025-07-22 09:52:00,2025-07-22 16:56:00
1425,164,107,23,50.000,17.815,17.500,0.175,0.140,No,ROTR_WIP,BRG001-20250720-1638,2025-07-20,1,Issued,Issued material consumption for PROD202507200164; Rotor Assembly,2025-07-20 09:59:00,2025-07-20 16:07:00
1426,164,107,21,2.000,0.713,0.700,0.000,0.013,No,ROTR_WIP,MEC012-20250722-1639,2025-07-22,1,Issued,Issued material consumption for PROD202507200164; Rotor Assembly,2025-07-22 09:06:00,2025-07-22 16:18:00
1427,164,107,78,1.250,0.829,0.813,0.016,0.000,No,ROTR_WIP,FAS016-20250720-1640,2025-07-20,1,Partially Consumed,Partially Consumed material consumption for PROD202507200164; Rotor Assembly,2025-07-20 09:13:00,2025-07-20 16:29:00
1428,164,107,79,100.000,35.280,35.000,0.000,0.280,No,ROTR_WIP,FAS017-20250722-1641,2025-07-22,1,Issued,Issued material consumption for PROD202507200164; Rotor Assembly,2025-07-22 09:20:00,2025-07-22 16:40:00
1429,164,107,82,100.000,35.630,35.000,0.000,0.630,ml,ROTR_WIP,CON003-20250720-1642,2025-07-20,1,Issued,Issued material consumption for PROD202507200164; Rotor Assembly,2025-07-20 09:27:00,2025-07-20 16:51:00
1430,164,107,83,100.000,66.300,65.000,1.300,0.000,g,ROTR_WIP,CON004-20250722-1643,2025-07-22,1,Partially Consumed,Partially Consumed material consumption for PROD202507200164; Rotor Assembly,2025-07-22 09:34:00,2025-07-22 16:02:00
1431,165,108,7,37.500,0.000,0.000,0.000,0.000,No,ROTR_WIP,MAG001-20250809-1644,2025-08-09,1,Planned,Planned material consumption for PROD202508060165; Rotor Assembly,2025-08-09 09:41:00,2025-08-09 16:13:00
1432,165,108,10,46.875,0.000,0.000,0.000,0.000,No,ROTR_WIP,MEC001-20250806-1645,2025-08-06,1,Planned,Planned material consumption for PROD202508060165; Rotor Assembly,2025-08-06 09:48:00,2025-08-06 16:24:00
1433,165,108,13,18.750,0.000,0.000,0.000,0.000,No,ROTR_WIP,MEC004-20250808-1646,2025-08-08,1,Planned,Planned material consumption for PROD202508060165; Rotor Assembly,2025-08-08 09:55:00,2025-08-08 16:35:00
1434,165,108,23,75.000,0.000,0.000,0.000,0.000,No,ROTR_WIP,BRG001-20250810-1647,2025-08-10,1,Planned,Planned material consumption for PROD202508060165; Rotor Assembly,2025-08-10 09:02:00,2025-08-10 16:46:00
1435,165,108,21,3.000,0.000,0.000,0.000,0.000,No,ROTR_WIP,MEC012-20250807-1648,2025-08-07,1,Planned,Planned material consumption for PROD202508060165; Rotor Assembly,2025-08-07 09:09:00,2025-08-07 16:57:00
1436,165,108,78,1.875,0.000,0.000,0.000,0.000,No,ROTR_WIP,FAS016-20250809-1649,2025-08-09,1,Planned,Planned material consumption for PROD202508060165; Rotor Assembly,2025-08-09 09:16:00,2025-08-09 16:08:00
1437,165,108,79,150.000,0.000,0.000,0.000,0.000,No,ROTR_WIP,FAS017-20250806-1650,2025-08-06,1,Planned,Planned material consumption for PROD202508060165; Rotor Assembly,2025-08-06 09:23:00,2025-08-06 16:19:00
1438,165,108,82,150.000,0.000,0.000,0.000,0.000,ml,ROTR_WIP,CON003-20250808-1651,2025-08-08,1,Planned,Planned material consumption for PROD202508060165; Rotor Assembly,2025-08-08 09:30:00,2025-08-08 16:30:00
1439,165,108,83,150.000,0.000,0.000,0.000,0.000,g,ROTR_WIP,CON004-20250810-1652,2025-08-10,1,Planned,Planned material consumption for PROD202508060165; Rotor Assembly,2025-08-10 09:37:00,2025-08-10 16:41:00
1440,165,108,26,150.000,0.000,0.000,0.000,0.000,No,ROTR_WIP,SEA001-20250807-1653,2025-08-07,1,Planned,Planned material consumption for PROD202508060165; Rotor Assembly,2025-08-07 09:44:00,2025-08-07 16:52:00
1441,166,106,7,47.500,0.000,0.000,0.000,0.000,No,ROTR_WIP,MAG001-20260516-1654,2026-05-16,1,Planned,Planned material consumption for PROD202605130166; Rotor Assembly,2026-05-16 09:51:00,2026-05-16 16:03:00
1442,166,106,10,59.375,0.000,0.000,0.000,0.000,No,ROTR_WIP,MEC001-20260513-1655,2026-05-13,1,Planned,Planned material consumption for PROD202605130166; Rotor Assembly,2026-05-13 09:58:00,2026-05-13 16:14:00
1443,166,106,13,23.750,0.000,0.000,0.000,0.000,No,ROTR_WIP,MEC004-20260515-1656,2026-05-15,1,Planned,Planned material consumption for PROD202605130166; Rotor Assembly,2026-05-15 09:05:00,2026-05-15 16:25:00
1444,166,106,23,95.000,0.000,0.000,0.000,0.000,No,ROTR_WIP,BRG001-20260517-1657,2026-05-17,1,Planned,Planned material consumption for PROD202605130166; Rotor Assembly,2026-05-17 09:12:00,2026-05-17 16:36:00
1445,166,106,21,3.800,0.000,0.000,0.000,0.000,No,ROTR_WIP,MEC012-20260514-1658,2026-05-14,1,Planned,Planned material consumption for PROD202605130166; Rotor Assembly,2026-05-14 09:19:00,2026-05-14 16:47:00
1446,166,106,78,2.375,0.000,0.000,0.000,0.000,No,ROTR_WIP,FAS016-20260516-1659,2026-05-16,1,Planned,Planned material consumption for PROD202605130166; Rotor Assembly,2026-05-16 09:26:00,2026-05-16 16:58:00
1447,166,106,79,190.000,0.000,0.000,0.000,0.000,No,ROTR_WIP,FAS017-20260513-1660,2026-05-13,1,Planned,Planned material consumption for PROD202605130166; Rotor Assembly,2026-05-13 09:33:00,2026-05-13 16:09:00
1448,166,106,82,190.000,0.000,0.000,0.000,0.000,ml,ROTR_WIP,CON003-20260515-1661,2026-05-15,1,Planned,Planned material consumption for PROD202605130166; Rotor Assembly,2026-05-15 09:40:00,2026-05-15 16:20:00
1449,166,106,83,190.000,0.000,0.000,0.000,0.000,g,ROTR_WIP,CON004-20260517-1662,2026-05-17,1,Planned,Planned material consumption for PROD202605130166; Rotor Assembly,2026-05-17 09:47:00,2026-05-17 16:31:00
1450,166,106,26,190.000,0.000,0.000,0.000,0.000,No,ROTR_WIP,SEA001-20260514-1663,2026-05-14,1,Planned,Planned material consumption for PROD202605130166; Rotor Assembly,2026-05-14 09:54:00,2026-05-14 16:42:00
1451,167,107,7,57.500,57.730,57.500,0.000,0.230,No,ROTR_WIP,MAG001-20250902-1664,2025-09-02,1,Returned,Returned material consumption for PROD202508300167; Rotor Assembly,2025-09-02 09:01:00,2025-09-02 16:53:00
1452,167,107,10,71.875,73.457,71.875,0.719,0.863,No,ROTR_WIP,MEC001-20250830-1665,2025-08-30,1,Returned,Returned material consumption for PROD202508300167; Rotor Assembly,2025-08-30 09:08:00,2025-08-30 16:04:00
1453,167,107,13,28.750,29.440,28.750,0.000,0.690,No,ROTR_WIP,MEC004-20250901-1666,2025-09-01,1,Returned,Returned material consumption for PROD202508300167; Rotor Assembly,2025-09-01 09:15:00,2025-09-01 16:15:00
1454,167,107,23,115.000,115.460,115.000,0.000,0.460,No,ROTR_WIP,BRG001-20250903-1667,2025-09-03,1,Returned,Returned material consumption for PROD202508300167; Rotor Assembly,2025-09-03 09:22:00,2025-09-03 16:26:00
1455,167,107,21,4.600,4.655,4.600,0.000,0.055,No,ROTR_WIP,MEC012-20250831-1668,2025-08-31,1,Returned,Returned material consumption for PROD202508300167; Rotor Assembly,2025-08-31 09:29:00,2025-08-31 16:37:00
1456,167,107,78,2.875,2.944,2.875,0.000,0.069,No,ROTR_WIP,FAS016-20250902-1669,2025-09-02,1,Returned,Returned material consumption for PROD202508300167; Rotor Assembly,2025-09-02 09:36:00,2025-09-02 16:48:00
1457,167,107,79,230.000,233.220,230.000,2.300,0.920,No,ROTR_WIP,FAS017-20250830-1670,2025-08-30,1,Returned,Returned material consumption for PROD202508300167; Rotor Assembly,2025-08-30 09:43:00,2025-08-30 16:59:00
1458,167,107,82,230.000,232.760,230.000,0.000,2.760,ml,ROTR_WIP,CON003-20250901-1671,2025-09-01,1,Returned,Returned material consumption for PROD202508300167; Rotor Assembly,2025-09-01 09:50:00,2025-09-01 16:10:00
1459,167,107,83,230.000,235.520,230.000,0.000,5.520,g,ROTR_WIP,CON004-20250903-1672,2025-09-03,1,Returned,Returned material consumption for PROD202508300167; Rotor Assembly,2025-09-03 09:57:00,2025-09-03 16:21:00
1460,167,107,26,230.000,230.920,230.000,0.000,0.920,No,ROTR_WIP,SEA001-20250831-1673,2025-08-31,1,Returned,Returned material consumption for PROD202508300167; Rotor Assembly,2025-08-31 09:04:00,2025-08-31 16:32:00
1461,168,108,7,70.000,71.680,70.000,0.000,1.680,No,ROTR_WIP,MAG001-20250918-1674,2025-09-18,1,Returned,Returned material consumption for PROD202509130168; Rotor Assembly,2025-09-18 09:11:00,2025-09-18 16:43:00
1462,168,108,10,87.500,88.725,87.500,0.875,0.350,No,ROTR_WIP,MEC001-20250914-1675,2025-09-14,1,Returned,Returned material consumption for PROD202509130168; Rotor Assembly,2025-09-14 09:18:00,2025-09-14 16:54:00
1463,168,108,13,35.000,35.420,35.000,0.000,0.420,No,ROTR_WIP,MEC004-20250916-1676,2025-09-16,1,Returned,Returned material consumption for PROD202509130168; Rotor Assembly,2025-09-16 09:25:00,2025-09-16 16:05:00
1464,168,108,23,140.000,143.360,140.000,0.000,3.360,No,ROTR_WIP,BRG001-20250918-1677,2025-09-18,1,Returned,Returned material consumption for PROD202509130168; Rotor Assembly,2025-09-18 09:32:00,2025-09-18 16:16:00
1465,168,108,21,5.600,5.622,5.600,0.000,0.022,No,ROTR_WIP,MEC012-20250914-1678,2025-09-14,1,Returned,Returned material consumption for PROD202509130168; Rotor Assembly,2025-09-14 09:39:00,2025-09-14 16:27:00
1466,168,108,78,3.500,3.542,3.500,0.000,0.042,No,ROTR_WIP,FAS016-20250916-1679,2025-09-16,1,Returned,Returned material consumption for PROD202509130168; Rotor Assembly,2025-09-16 09:46:00,2025-09-16 16:38:00
1467,168,108,79,280.000,289.520,280.000,2.800,6.720,No,ROTR_WIP,FAS017-20250918-1680,2025-09-18,1,Returned,Returned material consumption for PROD202509130168; Rotor Assembly,2025-09-18 09:53:00,2025-09-18 16:49:00
1468,168,108,82,280.000,281.120,280.000,0.000,1.120,ml,ROTR_WIP,CON003-20250914-1681,2025-09-14,1,Returned,Returned material consumption for PROD202509130168; Rotor Assembly,2025-09-14 09:00:00,2025-09-14 16:00:00
1469,168,108,83,280.000,283.360,280.000,0.000,3.360,g,ROTR_WIP,CON004-20250916-1682,2025-09-16,1,Returned,Returned material consumption for PROD202509130168; Rotor Assembly,2025-09-16 09:07:00,2025-09-16 16:11:00
1470,168,108,26,280.000,286.720,280.000,0.000,6.720,No,ROTR_WIP,SEA001-20250918-1683,2025-09-18,1,Returned,Returned material consumption for PROD202509130168; Rotor Assembly,2025-09-18 09:14:00,2025-09-18 16:22:00
1471,169,100,103,12.000,12.000,12.000,0.000,0.000,No,ASMB_WIP,SFG-ST15-2025-09-26-169,2025-09-26,1,Consumed,Assembly consumption of Finished Stator 1.5kW.,2025-09-26 09:21:00,2025-09-26 16:33:00
1472,169,100,106,12.000,12.000,12.000,0.000,0.000,No,ASMB_WIP,SFG-RT15-2025-09-23-169,2025-09-23,1,Consumed,Assembly consumption of Finished Rotor 1.5kW.,2025-09-23 09:28:00,2025-09-23 16:44:00
1473,169,100,16,12.000,12.048,12.000,0.000,0.048,No,Mechanical Store,MEC007-20250926-1689,2025-09-26,1,Consumed,Consumed material consumption for PROD202509220169; Final Motor Assembly,2025-09-26 09:56:00,2025-09-26 16:28:00
1474,169,100,19,12.000,12.264,12.000,0.120,0.144,No,Mechanical Store,MEC010-20250923-1690,2025-09-23,1,Consumed,Consumed material consumption for PROD202509220169; Final Motor Assembly,2025-09-23 09:03:00,2025-09-23 16:39:00
1475,169,100,20,12.000,12.288,12.000,0.000,0.288,No,Mechanical Store,MEC011-20250925-1691,2025-09-25,1,Consumed,Consumed material consumption for PROD202509220169; Final Motor Assembly,2025-09-25 09:10:00,2025-09-25 16:50:00
1476,169,100,78,12.000,12.288,12.000,0.000,0.288,No,Mechanical Store,FAS016-20250926-1694,2025-09-26,1,Consumed,Consumed material consumption for PROD202509220169; Final Motor Assembly,2025-09-26 09:31:00,2025-09-26 16:23:00
1477,169,100,79,12.000,12.168,12.000,0.120,0.048,No,Mechanical Store,FAS017-20250923-1695,2025-09-23,1,Consumed,Consumed material consumption for PROD202509220169; Final Motor Assembly,2025-09-23 09:38:00,2025-09-23 16:34:00
1478,169,100,26,12.000,12.144,12.000,0.000,0.144,No,Mechanical Store,SEA001-20250925-1696,2025-09-25,1,Consumed,Consumed material consumption for PROD202509220169; Final Motor Assembly,2025-09-25 09:45:00,2025-09-25 16:45:00
1479,169,100,27,12.000,12.288,12.000,0.000,0.288,No,Mechanical Store,SEA002-20250927-1697,2025-09-27,1,Consumed,Consumed material consumption for PROD202509220169; Final Motor Assembly,2025-09-27 09:52:00,2025-09-27 16:56:00
1480,170,101,104,18.000,18.000,18.000,0.000,0.000,No,ASMB_WIP,SFG-ST30-2025-09-26-170,2025-09-26,1,Consumed,Assembly consumption of Finished Stator 3kW.,2025-09-26 09:59:00,2025-09-26 16:07:00
1481,170,101,107,18.000,18.000,18.000,0.000,0.000,No,ASMB_WIP,SFG-RT30-2025-09-28-170,2025-09-28,1,Consumed,Assembly consumption of Finished Rotor 3kW.,2025-09-28 09:06:00,2025-09-28 16:18:00
1482,170,101,17,18.000,18.216,18.000,0.000,0.216,No,Mechanical Store,MEC008-20250928-1703,2025-09-28,1,Consumed,Consumed material consumption for PROD202509250170; Final Motor Assembly,2025-09-28 09:34:00,2025-09-28 16:02:00
1483,170,101,19,18.000,18.432,18.000,0.000,0.432,No,Mechanical Store,MEC010-20250926-1704,2025-09-26,1,Consumed,Consumed material consumption for PROD202509250170; Final Motor Assembly,2025-09-26 09:41:00,2025-09-26 16:13:00
1484,170,101,20,18.000,18.072,18.000,0.000,0.072,No,Mechanical Store,MEC011-20250928-1705,2025-09-28,1,Consumed,Consumed material consumption for PROD202509250170; Final Motor Assembly,2025-09-28 09:48:00,2025-09-28 16:24:00
1485,170,101,78,36.000,36.144,36.000,0.000,0.144,No,Mechanical Store,FAS016-20250926-1708,2025-09-26,1,Consumed,Consumed material consumption for PROD202509250170; Final Motor Assembly,2025-09-26 09:09:00,2025-09-26 16:57:00
1486,170,101,79,36.000,36.432,36.000,0.000,0.432,No,Mechanical Store,FAS017-20250928-1709,2025-09-28,1,Consumed,Consumed material consumption for PROD202509250170; Final Motor Assembly,2025-09-28 09:16:00,2025-09-28 16:08:00
1487,170,101,26,36.000,36.864,36.000,0.000,0.864,No,Mechanical Store,SEA001-20250926-1710,2025-09-26,1,Consumed,Consumed material consumption for PROD202509250170; Final Motor Assembly,2025-09-26 09:23:00,2025-09-26 16:19:00
1488,170,101,27,18.000,18.072,18.000,0.000,0.072,No,Mechanical Store,SEA002-20250928-1711,2025-09-28,1,Consumed,Consumed material consumption for PROD202509250170; Final Motor Assembly,2025-09-28 09:30:00,2025-09-28 16:30:00
1489,171,102,105,75.000,48.000,48.000,0.000,0.000,No,ASMB_WIP,SFG-ST75-2026-05-30-171,2026-05-30,1,Returned,Assembly consumption of Finished Stator 7.5kW.,2026-05-30 09:44:00,2026-05-30 16:52:00
1490,171,102,108,75.000,48.000,48.000,0.000,0.000,No,ASMB_WIP,SFG-RT75-2026-06-01-171,2026-06-01,1,Partially Consumed,Assembly consumption of Finished Rotor 7.5kW.,2026-06-01 09:51:00,2026-06-01 16:03:00
1491,171,102,18,48.000,31.824,31.200,0.624,0.000,No,Mechanical Store,MEC009-20260528-1718,2026-05-28,1,Partially Consumed,Partially Consumed material consumption for PROD202605280171; Final Motor Assembly,2026-05-28 09:19:00,2026-05-28 16:47:00
1492,171,102,19,48.000,48.384,48.000,0.000,0.384,No,Mechanical Store,MEC010-20260530-1719,2026-05-30,1,Returned,Returned material consumption for PROD202605280171; Final Motor Assembly,2026-05-30 09:26:00,2026-05-30 16:58:00
1493,171,102,20,48.000,31.762,31.200,0.000,0.562,No,Mechanical Store,MEC011-20260601-1720,2026-06-01,1,Partially Consumed,Partially Consumed material consumption for PROD202605280171; Final Motor Assembly,2026-06-01 09:33:00,2026-06-01 16:09:00
1494,171,102,78,96.000,97.728,96.000,0.000,1.728,No,Mechanical Store,FAS016-20260601-1723,2026-06-01,1,Returned,Returned material consumption for PROD202605280171; Final Motor Assembly,2026-06-01 09:54:00,2026-06-01 16:42:00
1495,171,102,79,96.000,63.648,62.400,1.248,0.000,No,Mechanical Store,FAS017-20260528-1724,2026-05-28,1,Partially Consumed,Partially Consumed material consumption for PROD202605280171; Final Motor Assembly,2026-05-28 09:01:00,2026-05-28 16:53:00
1496,171,102,26,96.000,96.768,96.000,0.000,0.768,No,Mechanical Store,SEA001-20260530-1725,2026-05-30,1,Returned,Returned material consumption for PROD202605280171; Final Motor Assembly,2026-05-30 09:08:00,2026-05-30 16:04:00
1497,171,102,27,96.000,63.523,62.400,0.000,1.123,No,Mechanical Store,SEA002-20260601-1726,2026-06-01,1,Partially Consumed,Partially Consumed material consumption for PROD202605280171; Final Motor Assembly,2026-06-01 09:15:00,2026-06-01 16:15:00
1498,171,102,34,240.000,157.248,156.000,0.000,1.248,m,Electrical Store,ELE006-20260530-1728,2026-05-30,1,Partially Consumed,Partially Consumed material consumption for PROD202605280171; Final Motor Assembly,2026-05-30 09:29:00,2026-05-30 16:37:00
1499,172,103,29,30.000,19.890,19.500,0.390,0.000,kg,STAT_WIP,ELE001-20250929-1729,2025-09-29,1,Partially Consumed,Partially Consumed material consumption for PROD202509280172; Stator Assembly,2025-09-29 09:36:00,2025-09-29 16:48:00
1500,172,103,55,37.500,13.361,13.125,0.131,0.105,No,STAT_WIP,INS001-20251001-1730,2025-10-01,1,Issued,Issued material consumption for PROD202509280172; Stator Assembly,2025-10-01 09:43:00,2025-10-01 16:59:00
1501,172,103,58,15.000,5.345,5.250,0.000,0.095,No,STAT_WIP,INS004-20250929-1731,2025-09-29,1,Issued,Issued material consumption for PROD202509280172; Stator Assembly,2025-09-29 09:50:00,2025-09-29 16:10:00
1502,172,103,59,60.000,39.780,39.000,0.780,0.000,No,STAT_WIP,INS005-20251001-1732,2025-10-01,1,Partially Consumed,Partially Consumed material consumption for PROD202509280172; Stator Assembly,2025-10-01 09:57:00,2025-10-01 16:21:00
1503,172,103,80,2.400,0.847,0.840,0.000,0.007,ml,STAT_WIP,CON001-20250929-1733,2025-09-29,1,Issued,Issued material consumption for PROD202509280172; Stator Assembly,2025-09-29 09:04:00,2025-09-29 16:32:00
1504,172,103,81,1.500,0.534,0.525,0.000,0.009,g,STAT_WIP,CON002-20251001-1734,2025-10-01,1,Issued,Issued material consumption for PROD202509280172; Stator Assembly,2025-10-01 09:11:00,2025-10-01 16:43:00
1505,172,103,63,120.000,79.560,78.000,1.560,0.000,No,STAT_WIP,FAS001-20250929-1735,2025-09-29,1,Partially Consumed,Partially Consumed material consumption for PROD202509280172; Stator Assembly,2025-09-29 09:18:00,2025-09-29 16:54:00
1506,172,103,66,120.000,42.336,42.000,0.000,0.336,No,STAT_WIP,FAS004-20251001-1736,2025-10-01,1,Issued,Issued material consumption for PROD202509280172; Stator Assembly,2025-10-01 09:25:00,2025-10-01 16:05:00
1507,172,103,69,120.000,42.756,42.000,0.000,0.756,No,STAT_WIP,FAS007-20250929-1737,2025-09-29,1,Issued,Issued material consumption for PROD202509280172; Stator Assembly,2025-09-29 09:32:00,2025-09-29 16:16:00
