po_item_id,po_id,pr_item_id,item_id,ordered_quantity,uom,unit_price,line_subtotal,tax_rate,tax_amount,discount_amount,line_total,expected_delivery_date,received_quantity,pending_quantity,line_status,remarks,created_at,updated_at
577,193,194,12,449.800,No,763.434549,343392.86,18.00,61810.71,0.00,405203.57,2025-09-17,0.000,449.800,Ordered,PO line converted from PR item 194 for Motor Shaft EN24,2025-09-12 14:51:00,2025-09-12 15:51:00
578,193,193,5,416.800,No,1098.505614,457857.14,18.00,82414.29,0.00,540271.43,2025-09-18,0.000,416.800,Ordered,PO line converted from PR item 193 for Rotor Core 3 kW,2025-09-12 14:54:00,2025-09-12 15:54:00
579,193,194,12,242.200,No,2363.011685,572321.43,18.00,103017.86,0.00,675339.29,2025-09-19,0.000,242.200,Ordered,PO line converted from PR item 194 for Motor Shaft EN24,2025-09-12 14:57:00,2025-09-12 15:57:00
580,194,195,16,499.200,No,175.120192,87420.00,18.00,15735.60,0.00,103155.60,2025-09-19,499.200,0.000,Fully Received,PO line converted from PR item 195 for Housing 1.5 kW,2025-09-14 14:00:00,2025-09-14 15:00:00
581,194,196,23,365.600,No,358.670678,131130.00,18.00,23603.40,0.00,154733.40,2025-09-20,255.920,109.680,Partially Received,PO line converted from PR item 196 for Bearing 6202-2RS,2025-09-14 14:03:00,2025-09-14 15:03:00
582,194,195,16,268.800,No,650.446429,174840.00,18.00,31471.20,0.00,206311.20,2025-09-21,67.200,201.600,Partially Received,PO line converted from PR item 195 for Housing 1.5 kW,2025-09-14 14:06:00,2025-09-14 15:06:00
583,194,196,23,228.500,No,956.455142,218550.00,18.00,39339.00,0.00,257889.00,2025-09-22,91.400,137.100,Partially Received,PO line converted from PR item 196 for Bearing 6202-2RS,2025-09-14 14:09:00,2025-09-14 15:09:00
584,194,195,16,499.200,No,525.360577,262260.00,18.00,47206.80,0.00,309466.80,2025-09-17,499.200,0.000,Fully Received,PO line converted from PR item 195 for Housing 1.5 kW,2025-09-14 14:12:00,2025-09-14 15:12:00
585,195,197,27,248.800,No,548.231511,136400.00,18.00,24552.00,0.00,160952.00,2025-09-23,248.800,0.000,Fully Received,PO line converted from PR item 197 for Oil Seal Standard,2025-09-17 14:15:00,2025-09-17 15:15:00
586,196,199,38,315.350,No,93.229745,29400.00,18.00,5292.00,0.00,34692.00,2025-09-20,315.350,0.000,Closed,PO line converted from PR item 199 for Terminal Lug,2025-09-13 14:18:00,2025-09-13 15:18:00
587,196,200,45,284.500,No,155.008787,44100.00,18.00,7938.00,0.00,52038.00,2025-09-21,284.500,0.000,Closed,PO line converted from PR item 200 for Motor Connector IP67,2025-09-13 14:21:00,2025-09-13 15:21:00
588,197,201,88,664.000,No,32.228916,21400.00,18.00,3852.00,321.00,24931.00,2025-09-23,0.000,664.000,Ordered,PO line converted from PR item 201 for Corrugated Carton Box,2025-09-15 14:24:00,2025-09-15 15:24:00
589,197,202,24,381.550,No,84.130520,32100.00,18.00,5778.00,481.50,37396.50,2025-09-18,0.000,381.550,Ordered,PO line converted from PR item 202 for Bearing 6205-2RS,2025-09-15 14:27:00,2025-09-15 15:27:00
590,197,201,88,1062.400,No,40.286145,42800.00,18.00,7704.00,642.00,49862.00,2025-09-19,0.000,1062.400,Ordered,PO line converted from PR item 201 for Corrugated Carton Box,2025-09-15 14:30:00,2025-09-15 15:30:00
591,198,203,60,2752.750,m,3.004788,8271.43,18.00,1488.86,0.00,9760.29,2025-09-20,2752.750,0.000,Fully Received,PO line converted from PR item 203 for Heat Shrink Sleeve 6 mm,2025-09-17 14:33:00,2025-09-17 15:33:00
592,198,204,67,3283.200,No,3.778978,12407.14,18.00,2233.29,0.00,14640.43,2025-09-21,2298.240,984.960,Partially Received,PO line converted from PR item 204 for Hex Nut M6,2025-09-17 14:36:00,2025-09-17 15:36:00
593,198,203,60,1482.250,m,11.160641,16542.86,18.00,2977.71,0.00,19520.57,2025-09-22,370.563,1111.687,Partially Received,PO line converted from PR item 203 for Heat Shrink Sleeve 6 mm,2025-09-17 14:39:00,2025-09-17 15:39:00
594,198,204,67,2052.000,No,10.077276,20678.57,18.00,3722.14,0.00,24400.71,2025-09-23,820.800,1231.200,Partially Received,PO line converted from PR item 204 for Hex Nut M6,2025-09-17 14:42:00,2025-09-17 15:42:00
595,199,205,71,3344.000,No,0.747608,2500.00,18.00,450.00,0.00,2950.00,2025-09-23,3344.000,0.000,Fully Received,PO line converted from PR item 205 for Flat Washer M8,2025-09-19 14:45:00,2025-09-19 15:45:00
596,199,206,78,1522.500,No,2.463054,3750.00,18.00,675.00,0.00,4425.00,2025-09-24,1522.500,0.000,Fully Received,PO line converted from PR item 206 for Internal Circlip,2025-09-19 14:48:00,2025-09-19 15:48:00
597,199,205,71,2090.000,No,2.392344,5000.00,18.00,900.00,0.00,5900.00,2025-09-25,2090.000,0.000,Fully Received,PO line converted from PR item 205 for Flat Washer M8,2025-09-19 14:51:00,2025-09-19 15:51:00
598,199,206,78,2827.500,No,2.210433,6250.00,18.00,1125.00,0.00,7375.00,2025-09-26,2827.500,0.000,Fully Received,PO line converted from PR item 206 for Internal Circlip,2025-09-19 14:54:00,2025-09-19 15:54:00
599,199,205,71,3344.000,No,2.242823,7500.00,18.00,1350.00,0.00,8850.00,2025-09-27,3344.000,0.000,Fully Received,PO line converted from PR item 205 for Flat Washer M8,2025-09-19 14:57:00,2025-09-19 15:57:00
600,200,207,84,1597.750,ml,15.647004,25000.00,18.00,4500.00,0.00,29500.00,2025-09-26,0.000,1597.750,Cancelled,PO line converted from PR item 207 for Cleaning Solvent,2025-09-21 14:00:00,2025-09-21 15:00:00
601,201,209,93,785.500,No,50.311903,39520.00,18.00,7113.60,0.00,46633.60,2025-09-24,0.000,785.500,Ordered,PO line converted from PR item 209 for Silica Gel Pouch,2025-09-18 14:03:00,2025-09-18 15:03:00
602,201,210,100,9.750,No,6080.000000,59280.00,18.00,10670.40,0.00,69950.40,2025-09-25,0.000,9.750,Ordered,PO line converted from PR item 210 for BLDC Motor 1.5 kW,2025-09-18 14:06:00,2025-09-18 15:06:00
603,202,211,2,146.900,No,640.647447,94111.11,18.00,16940.00,0.00,111051.11,2025-09-26,146.900,0.000,Fully Received,PO line converted from PR item 211 for Stator Core 3 kW,2025-09-19 14:09:00,2025-09-19 15:09:00
604,202,212,9,439.200,No,321.417737,141166.67,18.00,25410.00,0.00,166576.67,2025-09-27,307.440,131.760,Partially Received,PO line converted from PR item 212 for NdFeB Magnet N48,2025-09-19 14:12:00,2025-09-19 15:12:00
605,202,211,2,79.100,No,2379.547661,188222.22,18.00,33880.00,0.00,222102.22,2025-09-22,19.775,59.325,Partially Received,PO line converted from PR item 211 for Stator Core 3 kW,2025-09-19 14:15:00,2025-09-19 15:15:00
606,203,213,75,3523.200,No,1.865188,6571.43,18.00,1182.86,0.00,7754.29,2025-09-30,3523.200,0.000,Fully Received,PO line converted from PR item 213 for Dowel Pin Ø5×20,2025-09-22 14:18:00,2025-09-22 15:18:00
607,203,214,65,1487.850,No,6.625090,9857.14,18.00,1774.29,0.00,11631.43,2025-09-25,1487.850,0.000,Fully Received,PO line converted from PR item 214 for Hex Bolt M8×35,2025-09-22 14:21:00,2025-09-22 15:21:00
608,203,213,75,2202.000,No,5.968601,13142.86,18.00,2365.71,0.00,15508.57,2025-09-26,2202.000,0.000,Fully Received,PO line converted from PR item 213 for Dowel Pin Ø5×20,2025-09-22 14:24:00,2025-09-22 15:24:00
609,203,214,65,2763.150,No,5.945595,16428.57,18.00,2957.14,0.00,19385.71,2025-09-27,2763.150,0.000,Fully Received,PO line converted from PR item 214 for Hex Bolt M8×35,2025-09-22 14:27:00,2025-09-22 15:27:00
610,204,215,24,23.800,No,3581.512605,85240.00,18.00,15343.20,1278.60,99304.60,2025-09-28,23.800,0.000,Closed,PO line converted from PR item 215 for Bearing 6205-2RS,2025-09-25 14:30:00,2025-09-25 15:30:00
611,204,216,31,550.000,kg,232.472727,127860.00,18.00,23014.80,1917.90,148956.90,2025-09-29,550.000,0.000,Closed,PO line converted from PR item 216 for Copper Wire 1.60 mm,2025-09-25 14:33:00,2025-09-25 15:33:00
612,204,215,24,44.200,No,3857.013575,170480.00,18.00,30686.40,2557.20,198609.20,2025-09-30,44.200,0.000,Closed,PO line converted from PR item 215 for Bearing 6205-2RS,2025-09-25 14:36:00,2025-09-25 15:36:00
613,204,216,31,880.000,kg,242.159091,213100.00,18.00,38358.00,3196.50,248261.50,2025-10-01,880.000,0.000,Closed,PO line converted from PR item 216 for Copper Wire 1.60 mm,2025-09-25 14:39:00,2025-09-25 15:39:00
614,204,215,24,23.800,No,10744.537815,255720.00,18.00,46029.60,3835.80,297913.80,2025-10-02,23.800,0.000,Closed,PO line converted from PR item 215 for Bearing 6205-2RS,2025-09-25 14:42:00,2025-09-25 15:42:00
615,205,217,35,588.500,No,4726.932880,2781800.00,18.00,500724.00,0.00,3282524.00,2025-10-01,0.000,588.500,Ordered,PO line converted from PR item 217 for Terminal Block Standard,2025-09-27 14:45:00,2025-09-27 15:45:00
616,206,219,46,39.000,No,256.410256,10000.00,18.00,1800.00,0.00,11800.00,2025-09-28,39.000,0.000,Fully Received,PO line converted from PR item 219 for Motor Connector IP68,2025-09-23 14:48:00,2025-09-23 15:48:00
617,206,220,53,184.000,No,81.521739,15000.00,18.00,2700.00,0.00,17700.00,2025-09-29,128.800,55.200,Partially Received,PO line converted from PR item 220 for Cable Tie 200 mm,2025-09-23 14:51:00,2025-09-23 15:51:00
618,207,221,57,3608.000,No,1.699925,6133.33,18.00,1104.00,0.00,7237.33,2025-10-01,3608.000,0.000,Fully Received,PO line converted from PR item 221 for Slot Liner 0.35 mm,2025-09-25 14:54:00,2025-09-25 15:54:00
619,207,221,57,1578.500,No,5.828318,9200.00,18.00,1656.00,0.00,10856.00,2025-10-02,1578.500,0.000,Fully Received,PO line converted from PR item 221 for Slot Liner 0.35 mm,2025-09-25 14:57:00,2025-09-25 15:57:00
620,207,221,57,2255.000,No,5.439765,12266.67,18.00,2208.00,0.00,14474.67,2025-10-03,2255.000,0.000,Fully Received,PO line converted from PR item 221 for Slot Liner 0.35 mm,2025-09-25 14:00:00,2025-09-25 15:00:00
621,208,222,62,1624.000,m,12.306472,19985.71,18.00,3597.43,0.00,23583.14,2025-10-05,0.000,1624.000,Cancelled,PO line converted from PR item 222 for Heat Shrink Sleeve 12 mm,2025-09-28 14:03:00,2025-09-28 15:03:00
622,208,222,62,2320.000,m,12.921797,29978.57,18.00,5396.14,0.00,35374.71,2025-10-06,0.000,2320.000,Cancelled,PO line converted from PR item 222 for Heat Shrink Sleeve 12 mm,2025-09-28 14:06:00,2025-09-28 15:06:00
623,208,222,62,3016.000,m,13.253127,39971.43,18.00,7194.86,0.00,47166.29,2025-10-01,0.000,3016.000,Cancelled,PO line converted from PR item 222 for Heat Shrink Sleeve 12 mm,2025-09-28 14:09:00,2025-09-28 15:09:00
624,208,222,62,3712.000,m,13.460207,49964.29,18.00,8993.57,0.00,58957.86,2025-10-02,0.000,3712.000,Cancelled,PO line converted from PR item 222 for Heat Shrink Sleeve 12 mm,2025-09-28 14:12:00,2025-09-28 15:12:00
625,209,223,79,2351.000,No,1.063377,2500.00,18.00,450.00,0.00,2950.00,2025-10-09,0.000,2351.000,Ordered,PO line converted from PR item 223 for External Circlip,2025-10-01 14:15:00,2025-10-01 15:15:00
626,209,223,79,3056.300,No,1.226974,3750.00,18.00,675.00,0.00,4425.00,2025-10-04,0.000,3056.300,Ordered,PO line converted from PR item 223 for External Circlip,2025-10-01 14:18:00,2025-10-01 15:18:00
627,209,223,79,3761.600,No,1.329222,5000.00,18.00,900.00,0.00,5900.00,2025-10-05,0.000,3761.600,Ordered,PO line converted from PR item 223 for External Circlip,2025-10-01 14:21:00,2025-10-01 15:21:00
628,209,223,79,1645.700,No,3.797776,6250.00,18.00,1125.00,0.00,7375.00,2025-10-06,0.000,1645.700,Ordered,PO line converted from PR item 223 for External Circlip,2025-10-01 14:24:00,2025-10-01 15:24:00
629,209,223,79,2351.000,No,3.190132,7500.00,18.00,1350.00,0.00,8850.00,2025-10-07,0.000,2351.000,Ordered,PO line converted from PR item 223 for External Circlip,2025-10-01 14:27:00,2025-10-01 15:27:00
630,210,224,90,1200.550,Sheet,20.823789,25000.00,18.00,4500.00,0.00,29500.00,2025-10-08,1200.550,0.000,Fully Received,PO line converted from PR item 224 for Bubble Wrap,2025-10-05 14:30:00,2025-10-05 15:30:00
631,211,225,78,3805.600,No,2.627707,10000.00,18.00,1800.00,150.00,11650.00,2025-10-06,3805.600,0.000,Fully Received,PO line converted from PR item 225 for Internal Circlip,2025-10-02 14:33:00,2025-10-02 15:33:00
632,211,225,78,1664.950,No,9.009280,15000.00,18.00,2700.00,225.00,17475.00,2025-10-07,1664.950,0.000,Fully Received,PO line converted from PR item 225 for Internal Circlip,2025-10-02 14:36:00,2025-10-02 15:36:00
633,212,226,10,160.650,No,145.658263,23400.00,18.00,4212.00,0.00,27612.00,2025-10-08,160.650,0.000,Closed,PO line converted from PR item 226 for Motor Shaft EN8,2025-10-03 14:39:00,2025-10-03 15:39:00
634,212,226,10,229.500,No,152.941176,35100.00,18.00,6318.00,0.00,41418.00,2025-10-09,229.500,0.000,Closed,PO line converted from PR item 226 for Motor Shaft EN8,2025-10-03 14:42:00,2025-10-03 15:42:00
635,212,226,10,298.350,No,156.862745,46800.00,18.00,8424.00,0.00,55224.00,2025-10-10,298.350,0.000,Closed,PO line converted from PR item 226 for Motor Shaft EN8,2025-10-03 14:45:00,2025-10-03 15:45:00
636,213,227,21,352.500,No,11.469106,4042.86,18.00,727.71,0.00,4770.57,2025-10-13,0.000,352.500,Ordered,PO line converted from PR item 227 for Bearing Spacer MS,2025-10-07 14:48:00,2025-10-07 15:48:00
637,213,227,21,458.250,No,13.233584,6064.29,18.00,1091.57,0.00,7155.86,2025-10-14,0.000,458.250,Ordered,PO line converted from PR item 227 for Bearing Spacer MS,2025-10-07 14:51:00,2025-10-07 15:51:00
638,213,227,21,564.000,No,14.336365,8085.71,18.00,1455.43,0.00,9541.14,2025-10-15,0.000,564.000,Ordered,PO line converted from PR item 227 for Bearing Spacer MS,2025-10-07 14:54:00,2025-10-07 15:54:00
639,213,227,21,246.750,No,40.961054,10107.14,18.00,1819.29,0.00,11926.43,2025-10-10,0.000,246.750,Ordered,PO line converted from PR item 227 for Bearing Spacer MS,2025-10-07 14:57:00,2025-10-07 15:57:00
640,214,228,32,945.750,m,4.472641,4230.00,18.00,761.40,0.00,4991.40,2025-10-18,945.750,0.000,Fully Received,PO line converted from PR item 228 for Phase Lead Wire 2.5 mm²,2025-10-11 14:00:00,2025-10-11 15:00:00
641,214,228,32,1164.000,m,5.451031,6345.00,18.00,1142.10,0.00,7487.10,2025-10-19,814.800,349.200,Partially Received,PO line converted from PR item 228 for Phase Lead Wire 2.5 mm²,2025-10-11 14:03:00,2025-10-11 15:03:00
642,214,228,32,509.250,m,16.612666,8460.00,18.00,1522.80,0.00,9982.80,2025-10-14,127.313,381.937,Partially Received,PO line converted from PR item 228 for Phase Lead Wire 2.5 mm²,2025-10-11 14:06:00,2025-10-11 15:06:00
643,214,228,32,727.500,m,14.536082,10575.00,18.00,1903.50,0.00,12478.50,2025-10-15,291.000,436.500,Partially Received,PO line converted from PR item 228 for Phase Lead Wire 2.5 mm²,2025-10-11 14:09:00,2025-10-11 15:09:00
644,214,228,32,945.750,m,13.417922,12690.00,18.00,2284.20,0.00,14974.20,2025-10-16,945.750,0.000,Fully Received,PO line converted from PR item 228 for Phase Lead Wire 2.5 mm²,2025-10-11 14:12:00,2025-10-11 15:12:00
645,215,229,43,268.800,No,105.282738,28300.00,18.00,5094.00,0.00,33394.00,2025-10-24,268.800,0.000,Fully Received,PO line converted from PR item 229 for Temperature Sensor NTC,2025-10-16 14:15:00,2025-10-16 15:15:00
646,216,230,54,203.700,No,49.091802,10000.00,18.00,1800.00,0.00,11800.00,2025-10-17,0.000,203.700,Cancelled,PO line converted from PR item 230 for Cable Tie 250 mm,2025-10-14 14:18:00,2025-10-14 15:18:00
647,216,230,54,291.000,No,51.546392,15000.00,18.00,2700.00,0.00,17700.00,2025-10-18,0.000,291.000,Cancelled,PO line converted from PR item 230 for Cable Tie 250 mm,2025-10-14 14:21:00,2025-10-14 15:21:00
648,217,231,7,514.500,No,40.816327,21000.00,18.00,3780.00,0.00,24780.00,2025-10-19,0.000,514.500,Ordered,PO line converted from PR item 231 for NdFeB Magnet N42,2025-10-15 14:24:00,2025-10-15 15:24:00
649,217,231,7,668.850,No,47.095761,31500.00,18.00,5670.00,0.00,37170.00,2025-10-20,0.000,668.850,Ordered,PO line converted from PR item 231 for NdFeB Magnet N42,2025-10-15 14:27:00,2025-10-15 15:27:00
650,217,231,7,823.200,No,51.020408,42000.00,18.00,7560.00,0.00,49560.00,2025-10-21,0.000,823.200,Ordered,PO line converted from PR item 231 for NdFeB Magnet N42,2025-10-15 14:30:00,2025-10-15 15:30:00
651,218,232,76,3235.700,No,1.103758,3571.43,18.00,642.86,53.57,4160.72,2025-10-22,3235.700,0.000,Fully Received,PO line converted from PR item 232 for Dowel Pin Ø6×25,2025-10-17 14:33:00,2025-10-17 15:33:00
652,218,232,76,3982.400,No,1.345204,5357.14,18.00,964.29,80.36,6241.07,2025-10-23,2787.680,1194.720,Partially Received,PO line converted from PR item 232 for Dowel Pin Ø6×25,2025-10-17 14:36:00,2025-10-17 15:36:00
653,218,232,76,1742.300,No,4.099673,7142.86,18.00,1285.71,107.14,8321.43,2025-10-24,435.575,1306.725,Partially Received,PO line converted from PR item 232 for Dowel Pin Ø6×25,2025-10-17 14:39:00,2025-10-17 15:39:00
654,218,232,76,2489.000,No,3.587212,8928.57,18.00,1607.14,133.93,10401.78,2025-10-25,995.600,1493.400,Partially Received,PO line converted from PR item 232 for Dowel Pin Ø6×25,2025-10-17 14:42:00,2025-10-17 15:42:00
655,219,233,87,4260.000,g,0.586854,2500.00,18.00,450.00,0.00,2950.00,2025-10-29,4260.000,0.000,Fully Received,PO line converted from PR item 233 for Silicone Sealant,2025-10-23 14:45:00,2025-10-23 15:45:00
656,219,233,87,1863.750,g,2.012072,3750.00,18.00,675.00,0.00,4425.00,2025-10-30,1863.750,0.000,Fully Received,PO line converted from PR item 233 for Silicone Sealant,2025-10-23 14:48:00,2025-10-23 15:48:00
657,219,233,87,2662.500,g,1.877934,5000.00,18.00,900.00,0.00,5900.00,2025-10-31,2662.500,0.000,Fully Received,PO line converted from PR item 233 for Silicone Sealant,2025-10-23 14:51:00,2025-10-23 15:51:00
658,219,233,87,3461.250,g,1.805706,6250.00,18.00,1125.00,0.00,7375.00,2025-10-26,3461.250,0.000,Fully Received,PO line converted from PR item 233 for Silicone Sealant,2025-10-23 14:54:00,2025-10-23 15:54:00
659,219,233,87,4260.000,g,1.760563,7500.00,18.00,1350.00,0.00,8850.00,2025-10-27,4260.000,0.000,Fully Received,PO line converted from PR item 233 for Silicone Sealant,2025-10-23 14:57:00,2025-10-23 15:57:00
660,220,234,98,63.000,No,396.825397,25000.00,18.00,4500.00,0.00,29500.00,2025-10-31,63.000,0.000,Closed,PO line converted from PR item 234 for User Manual,2025-10-24 14:00:00,2025-10-24 15:00:00
661,221,235,7,588.500,No,50.433305,29680.00,18.00,5342.40,0.00,35022.40,2025-10-28,0.000,588.500,Ordered,PO line converted from PR item 235 for NdFeB Magnet N42,2025-10-20 14:03:00,2025-10-20 15:03:00
662,221,235,7,765.050,No,58.192275,44520.00,18.00,8013.60,0.00,52533.60,2025-10-23,0.000,765.050,Ordered,PO line converted from PR item 235 for NdFeB Magnet N42,2025-10-20 14:06:00,2025-10-20 15:06:00
663,222,237,43,410.800,No,14.822030,6088.89,18.00,1096.00,0.00,7184.89,2025-10-27,410.800,0.000,Fully Received,PO line converted from PR item 237 for Temperature Sensor NTC,2025-10-24 14:09:00,2025-10-24 15:09:00
664,222,237,43,505.600,No,18.064339,9133.33,18.00,1644.00,0.00,10777.33,2025-10-28,353.920,151.680,Partially Received,PO line converted from PR item 237 for Temperature Sensor NTC,2025-10-24 14:12:00,2025-10-24 15:12:00
665,222,237,43,221.200,No,55.053255,12177.78,18.00,2192.00,0.00,14369.78,2025-10-29,55.300,165.900,Partially Received,PO line converted from PR item 237 for Temperature Sensor NTC,2025-10-24 14:15:00,2025-10-24 15:15:00
666,223,238,40,489.600,No,14.355739,7028.57,18.00,1265.14,0.00,8293.71,2025-10-30,489.600,0.000,Fully Received,PO line converted from PR item 238 for Hall Sensor PCB,2025-10-26 14:18:00,2025-10-26 15:18:00
667,223,238,40,214.200,No,49.219701,10542.86,18.00,1897.71,0.00,12440.57,2025-10-31,214.200,0.000,Fully Received,PO line converted from PR item 238 for Hall Sensor PCB,2025-10-26 14:21:00,2025-10-26 15:21:00
668,223,238,40,306.000,No,45.938366,14057.14,18.00,2530.29,0.00,16587.43,2025-11-01,306.000,0.000,Fully Received,PO line converted from PR item 238 for Hall Sensor PCB,2025-10-26 14:24:00,2025-10-26 15:24:00
669,223,238,40,397.800,No,44.171518,17571.43,18.00,3162.86,0.00,20734.29,2025-11-02,397.800,0.000,Fully Received,PO line converted from PR item 238 for Hall Sensor PCB,2025-10-26 14:27:00,2025-10-26 15:27:00
670,224,239,51,300.300,No,26.073926,7830.00,18.00,1409.40,0.00,9239.40,2025-11-02,0.000,300.300,Cancelled,PO line converted from PR item 239 for Cable Gland PG16,2025-10-28 14:30:00,2025-10-28 15:30:00
